Gene,Ramos_19O2_NoCyclo_1,Ramos_1O2_NoCyclo_3,Ramos_1O2_NoCyclo_2,Ramos_19O2_NoCyclo_3,Ramos_1O2_NoCyclo_1,Ramos_1O2_PlusCyclo_1,Ramos_1O2_PlusCyclo_3,Ramos_1O2_PlusCyclo_2,Ramos_19O2_NoCyclo_2
C8orf76,2.1586295552626003,2.027748096061195,2.236934105343013,1.9377784435769556,2.2629561963128153,2.007670008984537,2.1240060852116573,2.1948657239069598,2.310445535225974
ZHX1-C8orf76,0.55825497304413,0.7164176852366368,0.06315263964659786,0.24943745032563858,0.35013509675146937,0.392373034580609,0.2673289027871056,0.25511496058116945,0.359389635955106
UBA52P5,0.3362751839872973,0.1862552381736493,0.18172451437769732,0.46203869968963146,0.12639142691120803,0.3339489948515846,0.20499585866287334,0.42062141293222843,0.19085694131537012
ZHX1,6.285686912721646,6.226205785148116,6.293808810082578,6.306331664739745,6.282047493354902,6.148918679619681,6.153466974533696,6.1784026609865785,6.368275163991922
ATAD2,8.053357170911745,8.188241969035147,8.154615486457233,8.11491932906032,8.086341587735365,8.018606725278042,7.970040044362204,7.999672220595329,8.06377314868155
MIR548D1,0.0,0.12680242505365238,0.06315263964659786,0.06651754206888319,0.06457938137046833,0.14297998896334413,0.0,0.06813106173977744,0.06646422075930239
IMPDH1P6,0.07381826514487805,0.1862552381736493,0.0,0.19100368589214858,0.12639142691120803,0.2730587652356595,0.13984756122247813,0.06813106173977744,0.06646422075930239
WDYHV1,4.052422289991202,3.9852424135307203,3.933012396053428,4.004707577848721,3.933889772716096,4.086798375239118,3.901595895772588,4.104322620670996,3.964918246410603
FBXO32,0.1440426203392791,0.0,0.0,0.0,0.12639142691120803,0.07326054505705015,0.13984756122247813,0.3675346243959416,0.13000084680118784
FAM91A1,6.586087660057991,6.577961462559104,6.783145040106254,6.602362039743923,6.7181812353913335,6.567870336403677,6.636342716194134,6.638093671439451,6.709795583673729
TMEM65,5.301183348865698,5.252320513433129,5.681999577668775,5.463618838946735,5.630137428183161,5.257222346342782,5.152072288442836,5.135064570417641,5.541989148264652
TRMT12,3.6190832654871268,3.807328877350196,3.6643443066894372,3.824244335722982,3.840158980312892,3.777197791997387,3.678915665172187,3.6888513516733306,3.8610857445523714
RP11-383J24.5,0.7505904993083942,0.9742690581085143,0.9221414031750208,0.8870149670305206,0.8671373321531797,0.6049420470610725,0.9759915107910615,0.9402016959485079,1.184580951925611
RNF139,5.524933998054561,5.6468841809109245,5.736291423322806,5.666219674536334,5.640766594781285,5.727582393048584,5.597934263790549,5.675211488684894,5.7622505802454285
TATDN1,4.945756779832818,4.968894002553059,4.969840589819353,4.847620159165037,4.833587326422356,4.997405723792781,4.8550426650186775,5.044953757850453,4.966637382320113
RP11-158K1.3,1.273492754139837,1.6383209277788313,1.4568615575057247,1.7277496524179834,1.3015641894286585,1.1700547589788433,1.3943050877595726,1.6226406122829573,1.1543411192303643
NDUFB9,6.981471055921021,6.987130708124709,6.997868132492734,6.911455058887894,6.982277104477317,6.897194630728245,6.910449022948198,6.996036625387285,6.873047589978479
MTSS1,2.9485665014167575,2.619360490826072,2.938699372183541,2.918164195453855,2.9504048890186207,2.7837435980311307,2.6063082806903846,2.9030253571087354,3.038000161066295
RP11-532M24.1,0.2110068246467861,0.12680242505365238,0.0,0.19100368589214858,0.24259639693927426,0.209484929347119,0.2673289027871056,0.06813106173977744,0.13000084680118784
ZNF572,2.1586295552626003,1.90924705778408,1.8097405707259335,2.31139077100827,1.8699660790753403,2.007670008984537,2.037225855976747,1.9093466375149355,2.120169168580302
SQLE,7.546102810359261,7.735901802487555,7.773928437387092,7.61311382775835,7.673962047713169,7.6388945491300175,7.573878488214625,7.642751389213643,7.4187549360870495
WASHC5,6.384183548137992,6.47444500181294,6.377717123496727,6.412436053288408,6.4326203242160584,6.449895421788821,6.439753893810744,6.453797648088414,6.403252087530194
NSMCE2,5.024658195049006,5.035068183261027,5.02242952653227,5.072647146489357,5.046403673243709,4.995051059716652,4.9859234599340425,5.025807718816395,5.0116107999076185
TRIB1,5.674789147410054,5.513972114931751,5.438783186892931,5.841468344227919,5.439366412070111,5.29408238591618,5.206776371187052,5.232921107520829,5.694253515139302
FAM84B,3.1917643621059866,3.3808372106687448,3.1498036178849413,3.4844151565566768,3.3953698864217836,3.7551037582411784,3.71290985367921,3.8032131984260173,3.2812867866929674
PCAT1,0.2750001996387016,0.29828001417669503,0.06315263964659786,0.13010289304856804,0.18566359313568445,0.14297998896334413,0.0716176320150323,0.312419530484175,0.19085694131537012
PRNCR1,0.07381826514487805,0.06479389096339129,0.0,0.0,0.12639142691120803,0.07326054505705015,0.20499585866287334,0.0,0.19085694131537012
RP11-255B23.1,0.07381826514487805,0.2433546888038468,0.3931130774067179,0.3055963027117238,0.18566359313568445,0.14297998896334413,0.13984756122247813,0.1954397363164819,0.3053703971572139
RP11-1136L8.1,5.999961159356783,5.947823567546343,5.827784159812198,5.890489032764991,5.83954689386339,5.994819044528988,6.003599614067913,5.993673206963687,5.907569922691121
MYC,8.921481753222723,8.691906618957658,8.66469513554826,9.010002015717575,8.720761713685691,9.016402992640726,9.039130077762481,8.98849685969793,8.824267668575695
PVT1,3.442244208042287,3.1085735406060375,2.930255039782969,3.2106270151324514,3.104249355888244,3.254450366915929,3.110054473855552,3.2714301537894923,3.2601439075978274
FAM49B,7.3324673385004955,7.352510818872071,7.450993348678813,7.321224839462529,7.328874076465318,7.309992627928681,7.279967514813318,7.263193418823153,7.3352918438273935
ASAP1,5.28379074960654,5.283281942821219,5.293272410877334,5.334604720651699,5.217695175776008,5.320652214954252,5.150005829532791,5.255012644715836,5.246536642428638
EFR3A,6.171588268735711,6.216435420932727,6.434051361493291,6.142543136445857,6.293038905775419,6.107011184933685,6.153466974533696,6.247062576002463,6.188768517728377
PHF20L1,6.116980771437833,6.357275600919222,6.374608448985012,6.187136012859271,6.2811985213861545,6.364912577062448,6.3217121247236765,6.240618589310511,6.293069819066269
TG,1.4222082664640103,1.5277487785243764,1.4331512909877457,1.0925193494178902,1.4049466591512756,1.600069352403743,1.3943050877595726,1.3761816812661534,1.3269454195554748
SLA,0.07381826514487805,0.4022293925522135,0.3931130774067179,0.06651754206888319,0.4502109155353916,0.07326054505705015,0.0,0.06813106173977744,0.13000084680118784
NDRG1,0.07381826514487805,0.29828001417669503,0.0,0.13010289304856804,0.06457938137046833,0.14297998896334413,0.13984756122247813,0.1331892163867052,0.06646422075930239
CTC-259J15.1,0.3362751839872973,0.29828001417669503,0.3931130774067179,0.359650756740677,0.4010405805354261,0.07326054505705015,0.20499585866287334,0.25511496058116945,0.3053703971572139
ST3GAL1,2.0712177513650523,2.360138159603442,2.31684666280773,2.241133635805421,2.479747870687757,2.4124066609733568,2.467174285789497,2.2691106777888836,1.9720031752907095
ZFAT,4.658459241858017,4.66628803361125,4.666002653861204,4.63120213389181,4.687451477401601,4.7601131187976415,4.591322353408339,4.86034067696332,4.596721018454454
CTD-2342N23.3,0.55825497304413,0.590041962225352,0.661477640676257,0.5106306900565688,0.4502109155353916,0.7005295515247674,0.6877166086432192,0.4718239006349345,0.3053703971572139
AC083843.4,0.1440426203392791,0.2433546888038468,0.06315263964659786,0.24943745032563858,0.06457938137046833,0.209484929347119,0.0716176320150323,0.312419530484175,0.13000084680118784
AC083843.1,2.888465606857023,3.116236477261363,2.878523998417446,2.9271421947755965,3.1790777892318927,3.2623040577867046,2.829305964824788,2.8066036917109565,2.6723750070401433
AC083843.2,0.1440426203392791,0.06479389096339129,0.0,0.0,0.0,0.0,0.0716176320150323,0.06813106173977744,0.13000084680118784
KHDRBS3,2.3190082657276596,2.0598915801070032,1.9332011374683429,2.007158167127964,2.0402050436322177,2.044571058560349,1.886511260234194,2.0166873190610963,1.9190284858512372
KCNK9,0.9202746924067369,0.7164176852366368,0.5335264007286191,0.359650756740677,0.4977605005985138,0.4485229047523864,0.384454451876727,0.25511496058116945,0.8109405050144248
TRAPPC9,4.792947425824086,4.574703706946788,4.535689775756556,4.650303988777933,4.544772140887469,4.671470577167666,4.719478319346563,4.645804331975665,4.75119292158338
CTA-204B4.2,0.9597509846390768,0.5453308999258637,0.48822359928576353,0.5576392223817612,0.8304662425662086,0.4485229047523864,1.0487811156587834,0.7458895114207535,0.6027598586104965
CHRAC1,6.194520967598068,6.331174123837039,6.454806207630343,6.154060243651273,6.319743206499478,6.2151565991563515,6.268416562768393,6.175509901551393,6.2721001745060265
AGO2,6.6982835980666255,6.48705949276021,6.488987168675481,6.600960134959951,6.624897999542028,6.441273009554032,6.403784177406178,6.435375030086534,6.62481650583973
RP11-642A1.2,0.2750001996387016,0.1862552381736493,0.06315263964659786,0.13010289304856804,0.18566359313568445,0.07326054505705015,0.20499585866287334,0.1331892163867052,0.06646422075930239
ERICD,0.0,0.06479389096339129,0.0,0.0,0.12639142691120803,0.07326054505705015,0.0716176320150323,0.0,0.06646422075930239
PTK2,5.438503826328149,5.468297992894291,5.44027073426267,5.46053019253846,5.4008035530243275,5.494083821898389,5.571929367957874,5.661493371265648,5.516954774216456
DENND3,3.667571973573126,4.022419917345032,3.714382405201065,3.9307500250925127,3.8988970485236516,4.068997916582265,4.055244618359618,3.9548768038883355,3.9161904047427165
RP11-809O17.1,0.3362751839872973,0.2433546888038468,0.23754557374182672,0.06651754206888319,0.06457938137046833,0.14297998896334413,0.0716176320150323,0.1331892163867052,0.13000084680118784
SLC45A4,2.4633285832455094,2.3983508494273305,2.3802173065190204,2.365232548254341,2.6472453591284677,2.6222474392973374,2.467174285789497,2.297770860115891,2.4414394298517164
RP11-10J21.4,0.2110068246467861,0.06479389096339129,0.12365637892596801,0.13010289304856804,0.12639142691120803,0.14297998896334413,0.20499585866287334,0.25511496058116945,0.06646422075930239
PTP4A3,0.07381826514487805,0.06479389096339129,0.0,0.06651754206888319,0.24259639693927426,0.3339489948515846,0.0716176320150323,0.0,0.3053703971572139
TSNARE1,3.600471441074997,3.4791977141301036,3.42689428628623,3.606803717515792,3.4687917509672688,3.749526973664558,3.602392950278224,3.5527965218307425,3.5603117184405675
ADGRB1,0.2110068246467861,0.2433546888038468,0.12365637892596801,0.24943745032563858,0.24259639693927426,0.209484929347119,0.0,0.1331892163867052,0.13000084680118784
JRK,5.270116704081716,5.336735455971513,4.973954654637384,5.438722513267298,5.303816465555745,5.26896441704801,5.308477689754062,5.096841476116428,5.119247223565647
CTD-2292P10.4,0.0,0.06479389096339129,0.12365637892596801,0.0,0.06457938137046833,0.0,0.0716176320150323,0.1954397363164819,0.19085694131537012
THEM6,3.8624146469555325,4.147349277294122,3.920276966018747,3.8854060110282744,4.009651660181291,4.197437517109651,4.120018386992627,4.17940189666807,3.89348535924627
ZFP41,2.6558910165445253,2.6618677629791843,2.6507789338969743,2.7154394533918587,2.7685145846845147,2.6702629306997494,2.665371468925064,2.637525070045701,2.8337265006705734
GLI4,1.8155471812257575,1.926783448592115,1.171780846776922,2.0570875494640295,1.8333677403197335,2.2481119022410687,2.2058612079065854,1.7933728708807024,1.6203403376802508
RP13-582O9.5,1.726803680571565,1.2773900461316956,1.2279805543042552,1.243906887904632,1.3015641894286585,1.7858907270888587,1.6728583694228252,1.4798696168996464,1.4315150191817712
ZNF696,2.878200788503032,2.857429355641714,2.5330283680529764,2.7960619789328245,2.758789187063664,2.9679102988104082,2.8084947831895617,2.948922539412379,2.824153820616712
RP13-582O9.7,0.0,0.1862552381736493,0.18172451437769732,0.19100368589214858,0.06457938137046833,0.0,0.0716176320150323,0.06813106173977744,0.06646422075930239
TOP1MT,5.717157880078316,5.577801667249227,5.514171086848703,5.576341209362958,5.428672305055543,5.564060438734168,5.732451143295359,5.67110973238467,5.580877766396114
C8orf51,0.3362751839872973,0.29828001417669503,0.3931130774067179,0.19100368589214858,0.24259639693927426,0.4485229047523864,0.32707995933853756,0.312419530484175,0.2492495546978205
RHPN1,1.3044875593328351,1.040202690519753,0.887665296507275,1.5060174685726162,0.8304662425662086,1.297819102875915,1.2474094726220604,1.2644605083902005,1.214199929199629
ZC3H3,4.47990421252088,4.425407888519072,4.461447209588282,4.449967817384652,4.451255884299772,4.668518449646687,4.538589637568625,4.529788042845008,4.556818584792345
RP11-661A12.5,0.07381826514487805,0.2433546888038468,0.06315263964659786,0.24943745032563858,0.2973675087657724,0.209484929347119,0.13984756122247813,0.1954397363164819,0.19085694131537012
GSDMD,5.022329569941516,4.9475762427784025,4.887178261963985,4.9436535191699065,4.940693844187251,4.773913717807837,4.798118983267698,4.628985568280969,4.832221721982509
MROH6,0.7048567142671346,0.3511907238329346,0.5335264007286191,0.9934231972362157,0.7145048743501786,0.7901754223532812,0.8183721920104581,0.6601916257633436,0.8109405050144248
NAPRT,4.428071258906238,4.413018039627208,4.226472463937001,4.495947399207573,4.411462781062377,3.9279961718659737,4.046384148478561,3.8377787919911754,4.212471903308959
RP11-661A12.8,0.2750001996387016,0.1862552381736493,0.12365637892596801,0.4117528455962155,0.12639142691120803,0.5546633946676267,0.49278101412152303,0.312419530484175,0.19085694131537012
EEF1D,8.10571208680651,7.934256828464091,7.9426945402861415,8.063935336593847,7.970253556151642,8.104394610647084,8.112151054649651,7.975483251855029,7.989708480549913
TIGD5,2.878200788503032,2.7919556978501654,2.681292157547691,2.9449322998001457,2.6785316254136013,2.609989649857534,2.9671395249221466,2.745497596334664,2.693558753536575
PYCRL,4.4934174954849215,4.319860863742414,4.4016189888004424,4.3633209426497075,4.460285105178385,4.626541546186645,4.677055411353113,4.538820361078004,4.423704051970078
TSTA3,5.183150363187207,5.0289917043646835,4.925919427281263,5.084733586172798,5.152341560806653,4.912616192976181,5.108042627317915,4.902937498641348,5.1133643484370035
RP11-661A12.12,0.07381826514487805,0.0,0.0,0.0,0.06457938137046833,0.07326054505705015,0.0,0.06813106173977744,0.06646422075930239
ZNF623,4.052422289991202,4.050687608879022,4.054540830249094,4.042378784628223,3.976469882297453,3.9907956095371007,4.028498265796492,4.112412235741303,3.9561801787274318
ZNF707,3.536638560457088,3.4430938041806445,3.227672818757061,3.4721988335775325,3.4078692934586305,3.7326660979742265,3.422343363034796,3.307110589545618,3.309003767973741
RP11-429J17.2,0.395053347898388,0.12680242505365238,0.34309822278227997,0.3055963027117238,0.4977605005985138,0.4485229047523864,0.384454451876727,0.312419530484175,0.19085694131537012
FAM83H,0.8379258587953627,0.590041962225352,0.5335264007286191,0.6901187981889614,0.4010405805354261,1.0298665089160706,0.9381715219335982,0.8267810074786065,0.5102779156997159
RP11-429J17.8,0.2110068246467861,0.29828001417669503,0.2912870084679812,0.3055963027117238,0.0,0.2730587652356595,0.0716176320150323,0.1954397363164819,0.2492495546978205
SCRIB,6.524071674611845,6.467721819040713,6.283900991861141,6.5861572969820505,6.426490458897225,6.43867620487288,6.448187532333321,6.353276963512973,6.510843898517582
PUF60,7.704089168488096,7.626467986931525,7.644728783891653,7.6889700853756775,7.672020263225672,7.608024999844227,7.6423645047381505,7.594114769458654,7.667861344836795
NRBP2,2.034714121826127,2.1372501116127243,1.6747175100703728,2.12108076618161,2.0561741853871003,1.849834484436369,1.886511260234194,1.8133608673991926,1.9892377840094366
PLEC,6.394123560487512,6.317944135359452,6.08429735970264,6.416426487875075,6.246823352804824,6.444728160829595,6.439753893810744,6.321353415057657,6.318860393071769
PARP10,4.438587900502834,4.449872872245814,4.188030771279453,4.480783112769157,4.315213989407551,4.326651401802345,4.225832678716989,4.003534561584461,4.358883533606837
GRINA,4.392451583509889,4.180620710799567,4.155798295575945,4.431157672614973,4.131472529038548,4.213730267347152,4.1820084916172,4.26897433937001,4.325347367539199
CTD-3065J16.9,0.07381826514487805,0.12680242505365238,0.18172451437769732,0.13010289304856804,0.12639142691120803,0.209484929347119,0.20499585866287334,0.25511496058116945,0.06646422075930239
EXOSC4,3.7654981904924227,3.7043299344189506,3.5858744857546005,3.6508265000263873,3.679338144255336,3.809717092581494,3.71290985367921,3.62808085267926,3.723680600195717
GPAA1,5.193536261503189,5.086685737977864,5.028375946584066,5.207722513284644,5.1853883988356495,4.964085479743986,5.105912082539603,4.988934723073056,5.0179226385714255
CYC1,7.659457218143088,7.654038767072734,7.63079068350806,7.631082126655344,7.635949726249137,7.553461601521296,7.610783437526856,7.477995896098528,7.631620267295365
SHARPIN,4.136646363715546,4.094018630826698,4.062290020023696,4.183935715488155,3.9595883435108483,3.9476118415823884,4.094456792989782,3.9184292783346883,4.133288744394522
MAF1,6.611871013596046,6.559812093234003,6.472361478990563,6.579054583901422,6.534455958671299,6.589882276900152,6.622995652058335,6.561867612641112,6.588524067351813
WDR97,0.395053347898388,0.29828001417669503,0.34309822278227997,0.24943745032563858,0.35013509675146937,0.6535273127433574,0.4396342236775345,0.1331892163867052,0.5102779156997159
HGH1,6.436714176074171,6.152660302192836,6.167480932590525,6.264440465996172,6.226680302526513,6.148918679619681,6.29951137681134,6.1022548479693555,6.326508509887878
MROH1,5.3833201835362665,5.155237959582937,4.900207918434994,5.364655248894395,5.120419883754449,5.309325010141949,5.293578464890792,4.932938033830753,5.246536642428638
BOP1,7.157307754604293,7.0094200039665,6.894768960879667,7.095436701159593,6.984365059515274,6.966136191267768,6.9928891911482784,6.874062781335897,7.105665488715984
SCX,0.2110068246467861,0.45152397587449183,0.44145197361211735,0.359650756740677,0.24259639693927426,0.5546633946676267,0.6877166086432192,0.25511496058116945,0.46171438408189097
HSF1,6.674753459454114,6.542853725970712,6.401584887093647,6.6607177607945705,6.501303072882393,6.563904046155094,6.5338859425729465,6.441809613981165,6.628258526924029
DGAT1,3.39262518051967,3.4672631868289407,3.396565108846154,3.6289830176275575,3.72000252561904,3.3161144108927214,3.394684618357471,3.234844850580329,3.48940629917333
TMEM249,0.07381826514487805,0.12680242505365238,0.0,0.13010289304856804,0.06457938137046833,0.07326054505705015,0.0716176320150323,0.1331892163867052,0.13000084680118784
GS1-393G12.13,0.1440426203392791,0.0,0.06315263964659786,0.19100368589214858,0.12639142691120803,0.07326054505705015,0.13984756122247813,0.1331892163867052,0.0
SLC52A2,5.503389659252928,5.348169017735779,5.254902739694558,5.426111362880181,5.385085087366115,5.638363055495586,5.69608986819529,5.507448750814709,5.396170924333038
FBXL6,3.4491953560114834,3.5879074775272084,3.3339242216707556,3.6562360829741998,3.5386572777467404,3.571334481621934,3.3593484090378083,3.094878323981158,3.638857285144575
ADCK5,2.6797282743845394,2.7433000308187507,2.640462741183437,2.7960619789328245,2.7973034969712742,2.5598896863402274,2.5447234751962147,2.297770860115891,2.693558753536575
CPSF1,7.0257371576993854,6.818300309183741,6.722084626118769,7.067795061808404,6.888395909393476,6.829425679896809,6.8256026118120285,6.635990800205363,6.9097154796368985
VPS28,4.8829716696581835,4.784018146241639,4.611588926344019,4.859393621229485,4.684885972222018,4.620443884883427,5.031535362931495,4.7297088604311615,4.735958680833406
TONSL,5.555854208465067,5.640255779698912,5.224145886452437,5.567755355606013,5.469491318867744,5.3522712631510085,5.282302192257731,4.975692400729339,5.379928031458675
CYHR1,4.452491889640342,4.446837341655984,4.273961916919515,4.516913133743572,4.386417732907847,4.385365768799531,4.4439310332006325,4.322258417297359,4.423704051970078
KIFC2,3.631359080521435,3.5879074775272084,2.9637398023190205,3.7653892501064914,3.3047037079291965,3.396816160625165,3.247829677083089,2.8747694141412,3.40202301405363
FOXH1,0.0,0.06479389096339129,0.06315263964659786,0.13010289304856804,0.0,0.209484929347119,0.0,0.25511496058116945,0.06646422075930239
PPP1R16A,2.53041272705422,2.9112776718236146,2.8065309617561183,2.7960619789328245,3.017191402067852,3.156711849623474,3.160197042154774,2.8459489895596697,2.8898658715547403
CTD-2517M22.14,0.3362751839872973,0.12680242505365238,0.2912870084679812,0.46203869968963146,0.35013509675146937,0.6535273127433574,0.384454451876727,0.1331892163867052,0.359389635955106
MFSD3,3.4561131727092,3.5656920489627417,3.227672818757061,3.490484744158947,3.5386572777467404,3.5263864537563405,3.4892556451393224,3.2199469403514875,3.495450017756021
RECQL4,5.7969742303372085,5.741582386093008,5.4827556357963605,5.917770713880877,5.605931551476832,5.714760846017694,5.5626380958544495,5.3504404849525455,5.5879657270511665
CTD-2517M22.17,0.395053347898388,0.4022293925522135,0.48822359928576353,0.6031642478366281,0.543792781170498,0.7005295515247674,0.384454451876727,0.6601916257633436,0.5102779156997159
LRRC14,4.870079976007658,4.795995367055566,4.546780057916564,5.080716013155154,4.648481475086059,4.856651022105023,4.941214229835107,4.6815859806953295,4.8838181924204624
LRRC24,0.2110068246467861,0.1862552381736493,0.23754557374182672,0.4117528455962155,0.18566359313568445,0.5546633946676267,0.4396342236775345,0.312419530484175,0.19085694131537012
C8orf82,3.3634859200087104,3.514420126928971,3.288398937405677,3.4660516602168907,3.2007898822744507,3.577642819819848,3.51517512872839,3.485874594413419,3.349605682805965
ARHGAP39,1.273492754139837,1.2773900461316956,0.8161384462151051,1.0602377339588838,1.0051555862414125,1.2669230385638122,1.3079740426287847,1.174598451331305,0.9928341171613565
ZNF251,3.536638560457088,3.5317140212536353,3.3904220040753144,3.6562360829741998,3.486577876936362,3.5263864537563405,3.590251461781132,3.5527965218307425,3.3158506025630015
ZNF34,2.643823045824616,2.3983508494273305,2.355202075488567,2.3250407645302715,2.4558702642380528,2.3251175273120857,2.467174285789497,2.4459674655702055,2.490678671117214
RPL8,10.427024563319742,10.381744194982987,10.385834892506947,10.37755809972434,10.394627392168653,10.499227992457422,10.516510810136193,10.477371860516135,10.327294777716514
ZNF517,2.1921633421597875,2.210670864733461,1.9500065104172917,1.8648929192332702,1.9575951446033106,2.369422163554847,2.157307487970642,1.9640150552310887,2.0231013735180174
ZNF7,4.097362955255128,4.038640640192778,3.9160067168098367,4.168875847919358,4.034046566753858,4.143178289911536,4.237557251296409,4.0715027745870245,4.156359426300181
COMMD5,3.679443721958465,3.768953194516947,3.59658702485802,3.7144400358266947,3.6637885609131313,3.7551037582411784,3.992047208705557,3.6560215231364896,3.938543649110493
ZNF250,3.893325408888361,3.9810518145671017,3.970557733664696,3.724774838860374,3.968053804949062,3.8930135988645524,4.124234965073433,3.7780064117214627,3.7288200524472144
ZNF16,3.097575948994752,2.9546651373170447,2.8339510708311844,3.0139769256011455,2.85321316009831,3.1226033687131713,3.022404823282554,3.0194498692507565,2.852683390393569
ZNF252P,5.546161334790282,5.489104247562612,5.394963266853921,5.576341209362958,5.408599027859341,5.726163390818372,5.668926359303448,5.7327567557127574,5.573754810588842
C8orf77,0.2750001996387016,0.2433546888038468,0.23754557374182672,0.3055963027117238,0.18566359313568445,0.2730587652356595,0.20499585866287334,0.1954397363164819,0.41145900698274424
C8orf33,6.543688824810891,6.5350140172294315,6.475992093014702,6.474995200851122,6.447075212599327,6.578918287182366,6.606513082501034,6.610514319910517,6.545481264501816
WASHC1,0.7048567142671346,0.7949090896379554,0.9558128259111822,0.9934231972362157,0.7542033640882236,1.0298665089160706,1.0487811156587834,0.6601916257633436,0.8492001896009642
FOXD4,0.2110068246467861,0.5453308999258637,0.7017247883698527,0.19100368589214858,0.2973675087657724,0.4485229047523864,0.5935387490500557,0.1331892163867052,0.41145900698274424
CBWD1,4.846580589248986,4.923757049091541,4.913120950463565,4.8710717803254715,4.8519997613068195,4.895043468491899,4.790179686609517,5.044953757850453,4.735958680833406
C9orf66,0.7048567142671346,0.6755102326116444,0.661477640676257,0.6031642478366281,0.4502109155353916,0.9543093256712349,0.5440393171451262,0.6601916257633436,0.5102779156997159
DOCK8,8.374141607992815,8.358829001633577,8.280781522380595,8.371588265499193,8.305507310154185,8.249494414261946,8.266046322935452,8.281990575015277,8.274160255790118
KANK1,1.4501964788049324,1.2216479500283632,1.2279805543042552,1.3002772783481693,1.4296748270495503,1.297819102875915,1.3373288226411841,1.2932123028211253,1.214199929199629
RP11-165F24.2,0.1440426203392791,0.1862552381736493,0.06315263964659786,0.19100368589214858,0.24259639693927426,0.07326054505705015,0.13984756122247813,0.25511496058116945,0.13000084680118784
SMARCA2,6.811849310654582,6.7952145143486815,6.764265561200036,6.80406966587965,6.733779145380753,6.71032024942618,6.700580599756461,6.733622872912935,6.792502835966766
RP11-125B21.2,0.0,0.1862552381736493,0.0,0.06651754206888319,0.18566359313568445,0.5546633946676267,0.32707995933853756,0.5212712804032275,0.13000084680118784
VLDLR,0.6087956591814982,0.905177235182788,0.577449830309817,0.7317065526717803,0.8304662425662086,1.5496175878275056,1.42197104026395,1.8525247868543202,0.5572598134681133
PUM3,7.078805463933957,6.917022645759535,6.926957166394091,7.014033943142533,6.853410791112749,6.915364069063705,6.990003971542249,7.009635873406213,7.009167795147517
RP11-255J3.2,1.1076667218703242,0.6334089197639214,0.9558128259111822,0.958818546126901,0.9028993582944174,0.9925824982215501,0.7761215478011443,0.5690798976154601,0.8109405050144248
RFX3,4.034046577971572,3.821460606277487,3.863752827936957,4.149827214506518,4.0055454347919035,3.9279961718659737,3.982788702599741,3.927627846864453,4.10984312663026
SPATA6L,0.07381826514487805,0.06479389096339129,0.18172451437769732,0.06651754206888319,0.24259639693927426,0.14297998896334413,0.2673289027871056,0.06813106173977744,0.06646422075930239
PLPP6,3.2164196530154494,2.9631882198827295,3.0751705663010056,3.111717711128516,3.3507489195649285,3.139758406750542,3.031413332860056,2.957929323642225,3.2882661132773943
RP11-6J24.6,0.2110068246467861,0.3511907238329346,0.18172451437769732,0.24943745032563858,0.18566359313568445,0.3339489948515846,0.2673289027871056,0.312419530484175,0.2492495546978205
CDC37L1,3.7930789444649124,3.6889966323698578,3.9664339567217444,3.6723441824814658,3.759552075710592,3.8930135988645524,3.6731712682468585,3.7103300749829904,4.053607838818406
AK3,5.314567435554094,5.516869764041839,5.739919787209699,5.4789636561783714,5.5364805946006435,5.490745009416746,5.336005670616173,5.407439666907305,5.394554839713337
RP11-307I14.2,0.0,0.0,0.12365637892596801,0.06651754206888319,0.06457938137046833,0.07326054505705015,0.0,0.0,0.06646422075930239
RCL1,5.902034781968713,5.719113345177162,5.683256446919429,5.865019365726589,5.692768561082973,5.737476520234919,5.803849683609639,5.785567145393744,5.840305186114379
RP11-125K10.2,0.1440426203392791,0.06479389096339129,0.12365637892596801,0.06651754206888319,0.0,0.0,0.0716176320150323,0.0,0.06646422075930239
JAK2,4.276086984629939,4.220270592262114,4.496188333121475,4.319670066875509,4.395860649891894,4.438321530720501,4.298528186829679,4.217401827913544,4.241529442802736
RP11-39K24.7,0.1440426203392791,0.0,0.0,0.06651754206888319,0.06457938137046833,0.14297998896334413,0.0,0.06813106173977744,0.0
RLN2,1.4776520382646758,0.7561971229713003,1.5698978336450704,1.0925193494178902,1.3797872415555221,1.3576944208016557,1.2161462680551598,1.2051786277993242,1.3538069329312452
RP11-12D24.3,0.07381826514487805,0.06479389096339129,0.12365637892596801,0.24943745032563858,0.0,0.14297998896334413,0.0716176320150323,0.06813106173977744,0.0
RLN1,0.2110068246467861,0.29828001417669503,0.2912870084679812,0.5106306900565688,0.543792781170498,0.2730587652356595,0.20499585866287334,0.42062141293222843,0.6027598586104965
PLGRKT,2.878200788503032,3.0214802458252548,3.044201653612184,2.8442549901846124,3.2292402112466503,3.051867509534131,3.1353435925564246,3.094878323981158,3.194790055665062
RIC1,7.06019741211443,7.07084691737137,7.0475124726563765,7.279770106931731,7.102494293280829,7.208974379660582,7.228998006747801,7.239843730368119,7.148004695327302
ERMP1,5.895687944043802,5.949969206842293,5.906304121038683,5.8163188924312,5.8045238725624495,5.769516154585914,5.751657206867678,5.848669947638785,5.817570225844045
KIAA2026,5.565482394085205,5.529837642114226,5.365514687655669,5.597584921884205,5.416352606816016,5.576713007937562,5.515262394771996,5.557192468211805,5.565160580689859
RANBP6,5.995219534791108,5.977575957943186,6.015113377530986,6.128016242911771,5.909340538463859,5.8262482047927415,5.802534733921746,5.747116215326932,6.060115656320511
