,Ramos_1O2_NoCyclo_3,Ramos_1O2_PlusCyclo_1,Ramos_1O2_NoCyclo_1,Ramos_19O2_NoCyclo_3,Ramos_19O2_NoCyclo_2,Ramos_1O2_PlusCyclo_2,Ramos_1O2_NoCyclo_2,Ramos_1O2_PlusCyclo_3,Ramos_19O2_NoCyclo_1
PPIF,7.686823683465051,7.6933303198638505,7.677540181520095,7.647199175868479,7.599748667930029,7.702488204502394,7.614923799273998,7.728385570781284,7.649701620290225
ZCCHC24,0.20994408204026072,0.43974280613605515,0.47944148177697044,0.36151480701832595,0.4504760633449851,0.41137971239553395,0.6482581404117331,0.23161526605142804,0.1246580894829957
EIF5AL1,6.27941410918707,6.181585974426639,6.298247224410383,6.269720521301898,6.311595666911615,6.273983331774051,6.219532760058206,6.258906753946634,6.297549828491794
SFTPA2,0.16025225701963589,0.12312400897722989,0.3062882462525186,0.11285230261187187,0.1662831499640397,0.270496875531057,0.105190800928855,0.06148203427945259,0.1831675824530855
MBL3P,0.055418967352059936,0.06287507852973383,0.2112384283698281,0.05752932940098153,0.0575836813361312,0.05830906600001833,0.053553906430085556,0.12045068971405616,0.06367503324497491
SFTPA1,0.4355726372945575,0.2901018131049881,0.25954597277148783,0.2671284063507101,0.21770835006933678,0.270496875531057,0.20323032285672868,0.06148203427945259,0.1831675824530855
RP11-506M13.3,2.68781241684641,2.549777362820896,2.4158240890238027,2.420341395986186,2.735576641255012,2.552590350532599,2.619011803511781,2.2724036265600756,2.629784608965124
RP11-773D16.1,5.838824818871073,5.772864873635154,5.7732199236404576,5.810549663726295,5.891261865505416,5.765847807214929,5.863421032616206,5.707173779915965,5.8237163812474
RP11-182L21.5,0.8964954055693971,0.8846846122777039,0.6702110354063502,0.9828520579833744,0.6508539357451063,0.9000552078357654,0.4627676624341201,0.5645335072363069,0.6243310662324799
RP11-119F19.5,0.39318190636124595,0.12312400897722989,0.3515635097238112,0.40648900577756886,0.11295691510867306,0.5397206546852803,0.5398484832115474,0.1771034143594268,0.3456779118883983
RP11-119F19.6,0.5167909859296527,0.6178097817329635,0.6702110354063502,0.6124622841538307,0.31536612855840335,0.22030339311914043,0.381334931380905,0.5214247100845177,0.3456779118883983
NUTM2B,1.545415426964517,1.729599000446758,1.6272707427392226,1.6204847508380782,1.7666175345654898,1.912033084047182,1.7088931210185438,1.5862657825422444,1.39203586085044
RP11-182L21.6,1.809946820322416,1.8768484296545842,1.8005309545482975,1.8494587642568754,1.7666175345654898,1.690287656343691,1.675121501916824,2.001466109298109,1.6209308992803835
NUTM2E,1.4861472481971927,1.5871436862874633,1.6087429456611582,1.3481853802333283,1.459962974111407,1.8307289269594087,1.5502772919573706,1.6070336476313778,1.39203586085044
PGGT1BP2,1.33758133481159,1.0489946627401525,1.151879483438029,1.4157386953479631,1.3490294018297377,1.3131337760081305,1.262600204186887,1.2589352324284753,1.2892378547283165
C1DP3,0.10878761531817253,0.06287507852973383,0.055779253697685015,0.05752932940098153,0.0575836813361312,0.05830906600001833,0.0,0.1771034143594268,0.1246580894829957
C1DP2,1.9035237149415194,1.380525142343008,1.471924710746498,1.5011543596759118,1.562972203047487,1.4930139986494972,1.7900174336916532,1.6872387006314995,1.5996080562033894
C1DP4,0.16025225701963589,0.06287507852973383,0.10948193896169282,0.16613192306515054,0.1662831499640397,0.11435273196386748,0.105190800928855,0.1771034143594268,0.1246580894829957
TMEM254,0.5936797042084947,0.5753108215303286,0.7055144898514552,0.3150933571239692,0.31536612855840335,0.5397206546852803,0.576897593996964,0.7251373795779927,0.6243310662324799
RPL22P18,0.055418967352059936,0.0,0.0,0.0,0.0575836813361312,0.0,0.053553906430085556,0.06148203427945259,0.06367503324497491
PLAC9,0.055418967352059936,0.0,0.0,0.05752932940098153,0.0,0.05830906600001833,0.105190800928855,0.12045068971405616,0.06367503324497491
ANXA11,7.4887446086397,7.484199494918129,7.486852931999628,7.485324369733489,7.415195673101948,7.4621419544259995,7.408192092412943,7.492750908884432,7.475928258887268
EIF5AP4,5.20748876800093,5.13977011723277,5.250020132671001,5.222226859158933,5.215696268298304,5.264916612429335,5.092919777408126,5.19258456278132,5.249723898256486
FAM213A,2.165209175417952,1.945195668193251,2.026725627516515,1.865654273232339,1.9297020470882522,2.1316093363405626,1.9679102566742739,2.0325033975380293,2.0244887821569804
TSPAN14,6.0229884875299815,6.202680322630478,6.155557803202019,6.107248120695997,6.017241618495363,6.319396604354865,5.980379475649122,6.216458483507937,5.97834224714336
FARSBP1,0.16025225701963589,0.06287507852973383,0.10948193896169282,0.11285230261187187,0.21770835006933678,0.22030339311914043,0.053553906430085556,0.06148203427945259,0.1246580894829957
RP11-102H24.1,0.39318190636124595,0.2901018131049881,0.4380622518046383,0.21751377204915406,0.26736340329560837,0.11435273196386748,0.20323032285672868,0.3348236318506573,0.1831675824530855
HMGN2L8,0.0,0.06287507852973383,0.10948193896169282,0.05752932940098153,0.11295691510867306,0.22030339311914043,0.15504319618996604,0.12045068971405616,0.3456779118883983
RP11-338I21.1,0.16025225701963589,0.23656150044684476,0.2112384283698281,0.40648900577756886,0.21770835006933678,0.41137971239553395,0.4226257781193857,0.3348236318506573,0.1246580894829957
GHITM,7.7387961356155355,7.7358560401722345,7.8375115332791125,7.7519256384966475,7.816959050746572,7.746655108122686,7.84281493645277,7.696946335949125,7.752601462322475
CCSER2,4.773745519993305,4.7745670263065705,4.990379394015429,4.91888120363121,4.856761018262174,4.786742263833001,4.950201970398816,4.685330832380547,4.727671781237591
RPL12P29,0.20994408204026072,0.23656150044684476,0.16125713670036787,0.05752932940098153,0.1662831499640397,0.11435273196386748,0.24985984733676003,0.06148203427945259,0.1246580894829957
TNPO1P1,0.6666771355793589,0.6590925473752305,0.6702110354063502,0.49243801717543284,0.8915326532623143,0.6575713477382881,0.5398484832115474,0.5214247100845177,0.8577771109440373
CACYBPP1,0.0,0.06287507852973383,0.10948193896169282,0.0,0.0,0.05830906600001833,0.053553906430085556,0.1771034143594268,0.0
RPS3AP5,8.232922303413735,8.279694635912604,8.185539567400122,8.142830348996611,8.139431173118817,8.364374505963942,8.180511146790465,8.297567488438334,8.181147623856273
GRID1,1.1466460863436776,0.9190778424581633,0.9895092933076847,0.8908922126526561,0.7932568358443868,1.0797059348721412,0.7490877557738035,1.0624188341726664,0.6659571623982765
WAPL,7.709944135439599,7.647270690806243,7.741388255902309,7.702345331670198,7.7552136286362705,7.684956343741091,7.6826142432099696,7.702384809421585,7.709708006132215
RP11-77P6.2,1.0679852151757687,0.9190778424581633,1.1260553228960997,0.9528453890191633,1.2035641910178831,0.7311086753897672,0.6826569792040387,0.8696399649113088,1.0270600186522352
RPL7AP8,1.6023445518848907,1.6293005218718004,1.365589112472577,1.3013259695430974,1.4811616235206961,1.5751877179259213,1.3929700345889853,1.5221058381521888,1.4645959859637996
LDB3,0.055418967352059936,0.18095740044491276,0.16125713670036787,0.11285230261187187,0.0,0.0,0.105190800928855,0.06148203427945259,0.06367503324497491
BMPR1A,1.9771197451967881,1.945195668193251,2.1599499733279233,2.2332942888442497,2.004814621665253,2.1849273303880428,2.3567626657925103,2.150377382149816,2.2465135096204825
RP11-96C23.14,0.055418967352059936,0.06287507852973383,0.055779253697685015,0.0,0.11295691510867306,0.0,0.053553906430085556,0.06148203427945259,0.06367503324497491
GLUD1,7.55993453309236,7.564137994940361,7.56070500600877,7.546880750432366,7.550771780775834,7.593951374127526,7.540094474922469,7.532647102448126,7.489395633216169
FAM35A,7.169686734476671,7.174285636701585,7.151416292675612,7.139833045330667,7.140796687491541,7.1903915559325435,7.195001946777875,7.13122354724226,7.10945162145911
RP11-322M19.1,5.37340968140299,5.327519590682485,5.308592922040513,5.328290435046744,5.417490163677554,5.310611699914797,5.181281139926901,5.373163100328676,5.374233370394297
RP11-322M19.4,0.34950780345397126,0.6178097817329635,0.5196668937523028,0.45010347177261245,0.492840032048879,0.5397206546852803,0.5398484832115474,0.4769880095426312,0.29351562685511984
NUTM2A,1.6571122589174074,1.7865931029843505,1.7675036481840967,1.748271226889858,1.866662794122408,1.8307289269594087,1.605109884138641,1.6275067929454394,1.6209308992803835
RP11-322M19.2,2.652305934800063,2.7252415069461278,2.633080171968258,2.6804840262127607,2.635131649509429,2.8202732843866167,2.3883691234804756,2.800039826512444,2.597879589282618
NUTM2D,1.6571122589174074,1.7100893920465952,1.8644003437693761,1.639447673082167,1.8340791949515356,1.7968793997127164,1.5870629247476442,1.5862657825422444,1.6419431780677263
RP11-399L7.3,0.10878761531817253,0.3915666852609949,0.055779253697685015,0.16613192306515054,0.21770835006933678,0.0,0.105190800928855,0.0,0.3456779118883983
MINPP1,1.709876686667569,1.8592434308676076,1.7675036481840967,1.8165118986613507,1.9141985855301946,1.7622165500654987,2.138699376666443,1.9536211193427704,1.8367747290103222
PAPSS2,0.10878761531817253,0.06287507852973383,0.0,0.16613192306515054,0.1662831499640397,0.11435273196386748,0.15504319618996604,0.12045068971405616,0.1246580894829957
ATAD1,6.355212425492148,6.379814884556287,6.4227920861638115,6.30577886572145,6.366028186678766,6.418025675494475,6.432855268616109,6.3308977389973204,6.355941526856736
CFL1P1,0.25798117149965494,0.3417260696040327,0.2112384283698281,0.49243801717543284,0.1662831499640397,0.4981960980527847,0.381334931380905,0.38378492212347937,0.29351562685511984
KLLN,3.123448534175648,3.122066216063041,2.9451328834694595,3.290913519379515,3.1271436589890684,2.9796329417276732,3.0854292621426143,2.9699960299662256,3.054882304740479
PTEN,7.524778635524969,7.62041522672564,7.666385341244577,7.650416161847711,7.787214731729057,7.639723825872296,7.738355441149247,7.556199254753595,7.579963131404605
RP11-380G5.2,0.055418967352059936,0.06287507852973383,0.2112384283698281,0.11285230261187187,0.21770835006933678,0.0,0.053553906430085556,0.0,0.2393963774474462
RP11-380G5.3,1.4861472481971927,1.4290652320518358,1.2744905290582729,1.3710564190536985,1.5020532898527637,1.7267003294263454,1.675121501916824,1.7066121230520765,1.723059435266193
RNLS,0.5936797042084947,0.7382747011896587,0.7055144898514552,0.8908922126526561,0.6129431707774113,0.9315938312794093,0.9601098101831986,0.7626424217080111,0.5814681577389572
STAMBPL1,5.469621856237103,5.388623424000239,5.403014067590544,5.385571576044939,5.379890916864371,5.354903791645103,5.428074381775024,5.452762459842113,5.396041802022579
RP11-399O19.5,0.8658219186914834,0.6178097817329635,0.6340219715394722,0.5335656269531304,0.6129431707774113,0.694808505691471,0.7811901936389894,0.5214247100845177,0.7064158255864842
ACTA2,0.5557475093950799,0.6590925473752305,0.39546105239485324,0.6503494851376731,0.7589520659140128,0.7311086753897672,0.576897593996964,0.6470691358469667,0.4917217076014064
FAS,1.709876686667569,2.218073020873433,2.0543728927275278,2.182481364088684,1.9752371967268316,2.1451247029354783,2.049254520385136,2.192210145004129,2.1617583297398966
RP11-399O19.9,0.10878761531817253,0.3417260696040327,0.2112384283698281,0.21751377204915406,0.36182295980729773,0.11435273196386748,0.053553906430085556,0.0,0.1831675824530855
LIPA,5.589453376997635,5.659193549185871,5.656300677162124,5.589477920400714,5.7157034517738685,5.60522173684884,5.694601708685472,5.536342106269677,5.6124229352767525
IFIT2,0.70183593426225,0.6590925473752305,0.8065197729523004,0.8588885294375107,0.5339954106945223,0.5800833877705799,0.8125938188034223,0.5645335072363069,0.6243310662324799
IFIT3,0.25798117149965494,0.06287507852973383,0.2112384283698281,0.11285230261187187,0.0,0.05830906600001833,0.24985984733676003,0.12045068971405616,0.1246580894829957
IFIT1,0.20994408204026072,0.06287507852973383,0.055779253697685015,0.0,0.11295691510867306,0.0,0.053553906430085556,0.06148203427945259,0.06367503324497491
IFIT5,1.8574938392954397,1.729599000446758,2.040615486832793,1.9890619283960256,2.0337978267772194,2.047745136378713,2.138699376666443,1.543811072906829,2.1617583297398966
PANK1,4.902107281638163,5.006171151057525,5.0482444981761665,4.932399069556914,4.922163968585675,5.046451052819931,4.988516237690446,4.908779970361344,4.981602405945815
RP11-80H5.2,0.39318190636124595,0.3417260696040327,0.47944148177697044,0.3150933571239692,0.36182295980729773,0.22030339311914043,0.4627676624341201,0.5214247100845177,0.1831675824530855
RP11-80H5.9,0.25798117149965494,0.2901018131049881,0.2112384283698281,0.16613192306515054,0.26736340329560837,0.0,0.20323032285672868,0.06148203427945259,0.3456779118883983
RP11-80H5.7,0.30447018830473277,0.06287507852973383,0.16125713670036787,0.05752932940098153,0.1662831499640397,0.11435273196386748,0.105190800928855,0.12045068971405616,0.2393963774474462
KIF20B,7.081083888630572,7.171167690399252,7.1613828135790225,7.234071372680514,7.311759407394186,7.0105657724820585,7.222662233328271,7.043955841084049,7.1249259929900255
RP11-478K7.1,1.315051339465471,1.5215046568497248,1.4090682949702902,1.542037714665549,1.562972203047487,1.5140003742806494,1.3720435181029906,1.454959214914687,1.39203586085044
RPP30,5.41107533214167,5.2126356129489615,5.375878811851101,5.38416692020629,5.4366069950755715,5.177187333819326,5.410222839678491,5.150762814106022,5.344098839568464
ANKRD1,0.20994408204026072,0.0,0.10948193896169282,0.11285230261187187,0.0575836813361312,0.16830046320078368,0.15504319618996604,0.06148203427945259,0.0
RP11-236B18.1,0.20994408204026072,0.3915666852609949,0.3515635097238112,0.36151480701832595,0.4068303672225705,0.41137971239553395,0.5018227992735235,0.4311389901918814,0.537292682949964
RP11-56M3.1,1.1719413245962644,0.6178097817329635,0.870130329322895,1.1770521112150523,0.6877939462972438,0.9315938312794093,0.9601098101831986,0.8696399649113088,0.8213993698215707
PCGF5,7.28864504793908,7.081486145685873,7.525641028927642,7.330209195490698,7.520695135611401,7.10089654892209,7.72190973221403,7.022375931073684,7.24737677618952
HECTD2,0.34950780345397126,0.23656150044684476,0.25954597277148783,0.16613192306515054,0.26736340329560837,0.22030339311914043,0.24985984733676003,0.4311389901918814,0.2393963774474462
RP11-106M14.2,0.5167909859296527,0.7382747011896587,0.5969017203062417,0.7232635850228868,0.6877939462972438,0.6193475454579274,0.6826569792040387,0.6063914671564009,0.7064158255864842
RP11-251A15.4,0.4355726372945575,0.5315218275181754,0.5588010921130533,0.6503494851376731,0.31536612855840335,0.694808505691471,0.7490877557738035,0.7991971170180565,0.7457707562816223
TNKS2,6.7949610625859584,6.802270931753564,6.880227457726872,6.768865289959989,6.880054846582252,6.82201844002754,6.924234656731046,6.739293753100841,6.778082776564736
RP11-251A15.5,6.964233775709735,6.867015790434843,6.851951487114116,6.87817808049807,6.848285660027516,6.846009622080999,6.86368237568267,6.878187858968683,6.944301559722017
FGFBP3,0.7696829622694948,0.8494513966149748,1.0178719808993277,0.8261587627570377,0.9228578600380559,0.5800833877705799,0.576897593996964,0.7991971170180565,0.7840805794488512
RP11-402D21.2,0.20994408204026072,0.18095740044491276,0.16125713670036787,0.11285230261187187,0.0,0.22030339311914043,0.053553906430085556,0.2841421748056205,0.1246580894829957
BTAF1,6.650037397842723,6.614999699378369,6.710324638683984,6.781191140949863,6.724864877186763,6.60751455879346,6.5821122417530304,6.579034407723007,6.742045970853802
CPEB3,2.1139242314035163,1.9781922053482752,2.1726199906590646,2.3982443899803583,2.3541261672717035,1.9277581945883344,2.3567626657925103,1.887254863123131,2.232728925750991
RP11-360G10.2,0.10878761531817253,0.0,0.25954597277148783,0.11285230261187187,0.0575836813361312,0.16830046320078368,0.105190800928855,0.3348236318506573,0.1831675824530855
RP11-360G10.3,0.055418967352059936,0.12312400897722989,0.10948193896169282,0.05752932940098153,0.0,0.16830046320078368,0.053553906430085556,0.1771034143594268,0.06367503324497491
NOLA2P1,3.7115718808810176,3.5959550765425567,3.6175605172453333,3.6312169092990567,3.750681252150792,3.672959523235346,3.647842579419388,3.633053002586556,3.7692327097071727
MARCH5,4.802373969150989,4.843339942585238,5.075486284193067,4.885514931190876,5.014115497083575,4.894697131302419,5.035852875820034,4.813713338767938,4.954563853903575
RP11-543N17.2,0.10878761531817253,0.18095740044491276,0.3515635097238112,0.16613192306515054,0.0,0.22030339311914043,0.105190800928855,0.06148203427945259,0.1831675824530855
IDE,6.882796897731797,6.960281782378718,6.8563756272682825,6.867159662165061,6.8890047283566425,6.984488716959994,6.94519572968934,6.917168195418558,6.768560634243388
KIF11,8.30149935246227,8.189015768854132,8.33866804247288,8.251589813982331,8.335313491289977,8.196236940055776,8.383008792047136,8.161380277801689,8.266072910031268
EIF2S2P3,3.7624156882723456,3.9142123080120554,3.99460910619134,3.870707839950759,3.891926502930868,3.852573394659648,4.118968638365232,3.8961136816002933,3.8300042970061545
HHEX,0.34950780345397126,0.3417260696040327,0.39546105239485324,0.3150933571239692,0.1662831499640397,0.45544084535133833,0.24985984733676003,0.23161526605142804,0.3960198358550271
EXOC6,4.810450255770263,4.804771953070318,4.963289721374353,4.853390399289181,4.680118749830942,4.634558457462654,4.89991888876471,4.59984538946725,4.69537096474144
CYP26A1,0.20994408204026072,0.18095740044491276,0.2112384283698281,0.2671284063507101,0.1662831499640397,0.41137971239553395,0.20323032285672868,0.23161526605142804,0.3960198358550271
RP11-280G19.2,2.190183808913759,2.285533081799142,2.270163219372889,2.1953533598421644,2.10380642163345,2.310190383006177,2.211186239066545,2.2593437935298097,2.2465135096204825
RP11-624L12.1,3.3783175587997443,3.6785799041704967,3.57046600706723,3.5682876496043523,3.493359226515285,3.566491240206582,3.63032554350297,3.544314084372659,3.7206788272199143
CEP55,6.567857669884522,6.485436926972197,6.654965138906887,6.490092365191421,6.524387782991546,6.457831501075478,6.657551638419605,6.535009149956186,6.466816176153551
RNA5SP323,0.0,0.0,0.055779253697685015,0.16613192306515054,0.0575836813361312,0.05830906600001833,0.053553906430085556,0.0,0.06367503324497491
PDE6C,0.16025225701963589,0.12312400897722989,0.055779253697685015,0.16613192306515054,0.0575836813361312,0.05830906600001833,0.053553906430085556,0.1771034143594268,0.0
FRA10AC1,4.278400681070896,4.407595584432548,4.29904392784122,4.3100330827199365,4.328998587600525,4.205273778470502,4.41079010017097,4.336276701285913,4.2787922154816505
SLC35G1,2.2626139469465616,2.337318177336826,2.4783931279408074,2.3298470813004024,2.30741675945773,2.532161828984903,2.4889866301235313,2.2461646570409153,2.218811362082003
PIPSL,3.6498967547918384,3.784975533984174,3.716055586899567,3.8258849679147664,3.688247525314581,3.663598804285778,3.529984681438847,3.707061466034555,3.8616971515985345
PLCE1,2.7479206272240306,2.872914319118899,2.7046182376383627,2.8116641686627486,2.9933720063766223,2.742385707119302,3.0129307486342105,2.554875323823809,2.7700004127782356
RP11-76P2.4,0.055418967352059936,0.12312400897722989,0.16125713670036787,0.16613192306515054,0.1662831499640397,0.16830046320078368,0.15504319618996604,0.2841421748056205,0.2393963774474462
NOC3L,6.239593482582417,6.324756986145712,6.263135726713135,6.301320551765441,6.457108167909572,6.248382955996075,6.362985035283408,6.257265433411689,6.369390295877119
TBC1D12,0.055418967352059936,0.06287507852973383,0.055779253697685015,0.0,0.0,0.05830906600001833,0.15504319618996604,0.0,0.0
HELLS,7.014039944214563,6.72782929499006,7.100938335598092,7.079925982902256,7.086501919295424,6.541337044140156,7.090389029687778,6.571129097237301,7.022994987096032
PDLIM1,5.265921489846223,4.975859153763618,5.244029907832506,4.9552818886908545,4.956626840338096,5.082020260513186,5.111977227626622,5.048189023823196,5.086874023144064
SORBS1,0.7696829622694948,0.3915666852609949,0.6702110354063502,0.7232635850228868,0.6129431707774113,0.694808505691471,0.5398484832115474,0.7991971170180565,0.29351562685511984
RP11-7D5.2,2.9442031465518075,3.1072272877953098,2.930287735826607,2.9623451150809887,2.735576641255012,3.0241995093160883,2.999348648514888,2.9699960299662256,3.023201443399694
ALDH18A1,7.645096535755579,7.616163296156882,7.64096706227657,7.578544707451918,7.585749365816187,7.6235211694488,7.590503784388787,7.596674654372043,7.602581338930993
TCTN3,4.919013271420489,5.195199946076489,4.963289721374353,5.020022354663515,5.01229634052287,5.2772441799473455,5.010687261167942,5.244869857180916,5.020230497152153
ENTPD1,2.5595174506541154,2.9161251934293726,2.8298818532672327,2.954794917836487,2.7960370254212403,2.878072836637134,2.7051981995057517,3.0480116794546546,2.8802108172928023
RP11-429G19.2,3.503152959270644,3.4565630620454497,3.3315171688299685,3.5281517938919524,3.3962648088710963,3.494404704807581,3.184775423225561,3.6779120640927987,3.5082602484098495
RP11-429G19.3,2.139794576153744,2.088076395254247,2.0543728927275278,2.0611533822857964,1.7316656375190247,2.0186709161314536,1.8964342062898134,1.9697463949773548,1.9421779980903942
CC2D2B,0.16025225701963589,0.12312400897722989,0.2112384283698281,0.11285230261187187,0.11295691510867306,0.11435273196386748,0.0,0.12045068971405616,0.1246580894829957
CCNJ,4.72116608807849,4.576022942720624,4.588620096836461,4.719451919815324,4.698336068561921,4.563359882675044,4.702420784892076,4.6902050631241625,4.623241903086994
ZNF518A,4.496821621942467,4.634113589905366,4.547867866704111,4.625091553079729,4.714089679047506,4.386890944175651,4.5360126699236964,4.409037805477046,4.504935669933357
RP11-44D15.3,3.3945256178798435,3.2149684404484673,3.4403005010271825,3.5682876496043523,3.4563727711867616,3.4017336639206674,3.135957314630354,3.455494173485892,3.4967719709353218
BLNK,6.511382183822346,6.452060697534454,6.450368280921473,6.629993054035704,6.608672733168471,6.398408741989082,6.357006849549279,6.432566193188037,6.568403322672521
DNTT,0.10878761531817253,0.12312400897722989,0.10948193896169282,0.16613192306515054,0.21770835006933678,0.16830046320078368,0.105190800928855,0.12045068971405616,0.1246580894829957
TLL2,0.8344820823558733,0.8494513966149748,0.8065197729523004,0.8588885294375107,0.8267648080130537,0.5397206546852803,0.7162546951931681,0.8348484396806873,1.0270600186522352
TM9SF3,7.937856273117981,8.09342979894956,8.133631793601827,7.951951650113139,8.115905792171127,8.048088855179746,8.266829216847562,7.998266798904339,7.866890188426654
RP11-34E5.2,3.0227712722689457,3.3906885441317565,3.13188826133757,3.3087924221435174,3.2309060577409414,3.1568771848436272,3.202664573458092,3.157653473478473,3.3319998835899733
PIK3AP1,8.357693446387211,8.224685604806542,8.422277795727666,8.486375259745277,8.52890053095951,8.226153009502255,8.393917454575435,8.220274240108582,8.47406921824348
RP11-34E5.4,0.10878761531817253,0.0,0.055779253697685015,0.16613192306515054,0.0575836813361312,0.11435273196386748,0.0,0.12045068971405616,0.1246580894829957
RPL13AP5,8.363022736995914,8.475478313974286,8.435972489331673,8.324621599482125,8.268299395605737,8.49562303384908,8.38839202391895,8.498846260623415,8.35763296908869
LCOR,6.606636827152239,6.547212508860483,6.725989423946867,6.779589380765964,6.736481478002606,6.521395300043338,6.724605838080714,6.479074870105503,6.696323908761987
RP11-153G4.2,0.5167909859296527,0.23656150044684476,0.5196668937523028,0.45010347177261245,0.4504760633449851,0.41137971239553395,0.4226257781193857,0.5645335072363069,0.3960198358550271
SLIT1,0.10878761531817253,0.0,0.2112384283698281,0.11285230261187187,0.21770835006933678,0.22030339311914043,0.20323032285672868,0.1771034143594268,0.1831675824530855
ARHGAP19,6.56666611601731,6.484001730035324,6.59092118572518,6.523013160314916,6.5702401903661505,6.49920202015172,6.604151988908195,6.477665966696553,6.531581234639419
RP11-452K12.3,0.5557475093950799,0.43974280613605515,0.25954597277148783,0.49243801717543284,0.4504760633449851,0.6575713477382881,0.5398484832115474,0.4769880095426312,0.4446641800036402
FRAT1,2.2975095101478313,2.3995402763232594,2.394349837696437,2.3758036642822686,2.4214716070096727,2.1585146299342344,2.280204641735434,2.285346296745312,2.218811362082003
FRAT2,4.746643469216654,4.850040305246426,4.776717565952304,4.853390399289181,4.7096061733921495,4.8602851625310555,4.6598880678045225,4.8855941281679645,4.811203621527727
RP11-452K12.4,0.10878761531817253,0.0,0.0,0.05752932940098153,0.0575836813361312,0.0,0.053553906430085556,0.12045068971405616,0.2393963774474462
RRP12,6.360035110519934,6.604471188765852,6.398728425332298,6.442298632914547,6.512854143564308,6.568549609742438,6.3695985387692335,6.6357197922608675,6.512455155325741
PGAM1,9.75852370943402,9.602807297667379,9.797611316185181,9.261513599605921,9.21950936486622,9.65325566534369,9.690141637522967,9.601137131194136,9.297122932533076
EXOSC1,5.5086147735533935,5.503575541041669,5.521654929259924,5.571077214001211,5.600557576002263,5.536374554309814,5.4025040372279305,5.5763836200073165,5.4639877450731245
ZDHHC16,5.255606331620839,5.2160976019726695,5.190526520042865,5.285291693535095,5.173994993335271,5.328492041971584,5.2021805620928365,5.266244266470012,5.256551937035675
MMS19,6.658451156183289,6.679744236123624,6.6756965486734385,6.669159722052119,6.616477408467165,6.614818602578921,6.556256204826406,6.711993546496048,6.7547614994662855
UBTD1,1.040782078849133,1.1098139485186087,0.9895092933076847,1.0410555716709409,1.2537000525114625,1.188137411707475,0.9029004202826386,1.310494207798158,0.9617106290087265
MORN4,1.3816125024086499,1.6903123337612111,1.551687629627624,1.5620529833611088,1.4811616235206961,1.6529321023216923,1.453987729917524,1.7445955372525497,1.6830713319038477
PI4K2A,4.329876255325932,4.345727471483146,4.350131418256652,4.246518717894537,4.284472670152429,4.301958189782698,4.296048483691681,4.279191698437689,4.4162467014478715
AVPI1,0.7696829622694948,0.7762935315239856,0.8065197729523004,0.8588885294375107,0.6508539357451063,0.9000552078357654,0.7162546951931681,0.686631254539182,0.7064158255864842
MARVELD1,0.4355726372945575,0.43974280613605515,0.16125713670036787,0.40648900577756886,0.26736340329560837,0.6193475454579274,0.24985984733676003,0.3348236318506573,0.1831675824530855
ZFYVE27,4.013930664922442,4.244260010921882,4.015858530521892,4.202567166448658,4.302448275121147,4.149366924598222,3.748700250325162,4.239840245785813,4.265314050958466
R3HCC1L,5.817945164175891,5.715314830701412,5.83230628582887,5.836459325977765,5.806676308539753,5.736014924884188,5.69038157841029,5.808153958311279,5.851041812414369
LOXL4,0.055418967352059936,0.12312400897722989,0.055779253697685015,0.11285230261187187,0.0,0.11435273196386748,0.105190800928855,0.0,0.06367503324497491
RP11-34A14.3,0.10878761531817253,0.12312400897722989,0.055779253697685015,0.05752932940098153,0.11295691510867306,0.0,0.105190800928855,0.0,0.06367503324497491
PYROXD2,0.055418967352059936,0.0,0.10948193896169282,0.05752932940098153,0.1662831499640397,0.16830046320078368,0.15504319618996604,0.06148203427945259,0.06367503324497491
HPS1,5.408417298087051,5.531632166854436,5.415060381025808,5.501525970069353,5.393931073549206,5.3679305297603275,5.375158294282495,5.44701448496395,5.5774030654850435
RP11-379D21.3,0.5167909859296527,0.6178097817329635,0.3062882462525186,0.40648900577756886,0.31536612855840335,0.4981960980527847,0.5018227992735235,0.1771034143594268,0.4917217076014064
GOT1,6.155702778336504,6.2465072067040035,6.065867791897295,6.0401574740192085,6.071536299464726,6.125925888039439,6.037978314534478,6.17098088328881,6.057694059003778
RP11-441O15.3,0.5936797042084947,1.017595712021539,0.8386756081722792,0.6503494851376731,0.8595121582363104,0.7311086753897672,0.6826569792040387,0.7991971170180565,0.8577771109440373
SLC25A28,3.6134327028956887,3.5362748167437794,3.6676484406320444,3.635945807198512,3.6559873324049033,3.714347025820657,3.4573363711504523,3.658146701486741,3.6341911713655994
RP11-85A1.3,0.10878761531817253,0.06287507852973383,0.10948193896169282,0.05752932940098153,0.0575836813361312,0.05830906600001833,0.053553906430085556,0.0,0.0
ENTPD7,4.401130103042743,4.44052507021773,4.415550258364291,4.189759658808734,4.3891127540315615,4.583354397218348,4.248042900993708,4.605016633541274,4.522037490265945
RP11-483F11.5,0.0,0.06287507852973383,0.0,0.05752932940098153,0.0,0.0,0.105190800928855,0.12045068971405616,0.06367503324497491
CUTC,5.580035780129732,5.557789885756256,5.5559083369002265,5.632705062154808,5.630513521168481,5.703269789171635,5.557671403178028,5.685368839498469,5.674923061695606
COX15,6.2222932919211456,6.146635888111987,6.2095809951999525,6.1275373739383,6.265757553281013,6.18191137833715,6.258537782155935,6.189172155404564,6.1504270917538255
