,0
OXCT1,-0.021710732721736292
AP2A2,-0.22893820974434131
SLBP,0.1022310287403041
DDT,0.4046784935861574
MBNL3,-0.08987861833725486
KIDINS220,0.044505919949958894
MEX3C,-0.16403593229370816
MGAT2,-0.05527071744780798
DCP1B,0.19925892146210167
DMKN,-0.9780381928474853
CD84,0.8727973882128031
ERCC4,1.174000700982266
LSP1,0.08512080558998747
PPIG,0.08198158350758078
MAP4K2,-0.2364149455359188
ARG1,-0.8265034891603333
FAM134A,-0.18895690133336274
PPP6R2,-0.10123523311699856
IVNS1ABP,-0.11391439120054869
PTMS,0.10277158634378658
FAM175A,-0.1434300222457665
IQCB1,-0.23698611405972247
FRRS1,0.20279756445161246
AEBP2,-0.252599699194457
PGK1,-0.05821937758467044
RPL18A,-0.03324073704687436
POF1B,-0.4772074135473039
ITPR1,-0.5108228747214678
DGKA,-0.15345959659804365
MGST3,-0.40547258904549643
SLC35F6,0.09600287439110922
MRPS18C,-0.5625177526146503
GPRIN3,-0.12334868430478929
DSP,-0.6371697858426479
SAMM50,-0.09320901508850632
SDF2L1,-0.05845993282035167
PIP4K2A,-0.09773809220018492
SSR4,0.10242946239816497
UROD,-0.2045263580601322
IRAK4,-0.055305132900461906
ATP11B,-0.06526422027568213
NDEL1,-0.14886056401009995
WDR91,0.056508533050337206
KIAA1143,1.3618520362568423
KIAA2013,-0.6561466263594031
TMX4,0.028884163489886205
DTL,0.315956817105711
SERPINB5,0.9103350758954583
CALM1,-0.058516538413226016
NUCKS1,0.10143043552588793
UBQLN4,0.21222810380359824
SRCAP,-0.07668945276653805
HAGH,0.05405826125070057
UQCR10,-0.13559081569988152
MIOS,0.15897534348394515
ACBD7,-0.10227341133087098
ITGB1BP1,0.10553182029646546
TBC1D7,-0.11886896974983507
LIAS,0.36885797653100827
GAPVD1,-0.04058215789613229
WDR82,-0.02798112788836349
RNF2,-0.18307016828848877
WDR11,-0.047075081428438637
SMPD2,1.0582514045745812
WASHC3,-0.19658176459483556
F13A1,0.20011144297996575
FAM96A,0.6615506785555214
DCAF5,-0.289184324859705
PPP6C,-0.16691416655802804
MRPL12,-0.19807245244010296
NTMT1,-0.27383988746213106
NDUFS7,0.10020535099014793
GIT1,-0.23885749220351116
LENG1,-0.0869578540681184
ELOF1,-0.15812071457504473
CASP6,-0.07550363645028213
ARFIP2,-0.190000229508148
PATZ1,-0.46534120335463935
ZNF384,0.036967727734935174
ALG8,0.131033238701038
RNF122,1.3933555272671225
TPI1,0.0017828856660866421
CSNK2B,-0.25697341694595544
LDHAL6A,-0.3047374683769961
TIMM13,-0.09805832297842798
FAM136A,0.3801154843672947
UBL4A,-0.35770347798095603
SCO1,0.2108621442873071
SIKE1,-0.18181421544260257
S100A14,-0.3573439184124547
AKT1S1,-0.04431165952605598
PIK3CB,1.1406471748746503
CRACR2A,-0.29311017722663824
PIKFYVE,0.0025217008623794612
RNF169,0.1407004513504564
SMG6,-0.24855662084491836
C14ORF159,-0.2649446642580493
ITGA11,-0.17928903690650877
PLEKHA2,0.050460283503936054
TK1,-0.1970676371247606
UBE2I,-0.013386799554897522
RNMT,-0.023884980817975077
YIPF3,-0.03285924667630091
HAUS8,-0.20954126091455283
MTR,0.09664975685347166
LPIN1,-0.4808744436502477
ACOT2,-0.19468568473363135
NEURL4,-0.3506301194070538
EML2,-0.13345101652289326
GNS,-0.028321530830105246
PUS7L,0.002528952907491444
F11R,-0.013861037461837533
ANKFY1,-0.08191143684037883
CACTIN,-0.09936566459734841
RAB23,0.05929659198007897
ZMYM6,1.0870705567423258
TRIM13,0.2683994822414597
CNN2,-0.035143861247558306
PALD1,-0.07832312442246625
CARM1,-0.03990702480859376
PRKAR1B,-0.23248300202151384
TTC5,-0.1764563629807716
TDRKH,-0.13673486298676618
POU2AF1,0.06406395744734006
ALCAM,-0.09456919728417201
S100A11,-0.17489482876701334
HOMER1,-0.037604989543398304
SPR,-0.10684499962115179
CCNYL1,-0.09302209725517585
ACTR10,-0.021659921525284176
USP28,-0.12551277182224974
VTI1B,-0.19323932856531112
NKTR,-0.22375413302612124
RCN1,-0.1783705848494206
C9ORF142,-0.2015057180111075
CRTAP,-0.5376839270769294
ARNT,-0.3205468804607783
MTHFD2,0.0029103233248743976
PRDX3,-0.0053412898618816484
PGK2,0.041463817354632226
NEK9,-0.10434978141208351
ARHGAP4,-0.16520422577325
FNTA,-0.008415838975592393
CTH,-0.08563168486574124
PRPF38A,-0.06950769546375213
CHD9,0.108573045394599
CHID1,0.003185852541953693
BANF1,-0.11854212640950834
TMEM179B,-0.019816979933223067
GCLM,-0.1366767020367785
GOSR2,-0.37230554022003126
ITPRIP,-0.11840301100350992
CTDP1,-0.054021793386433536
NAA35,-0.21929291589657396
FAM126A,-0.1508103465879449
MTO1,-0.1692417189565818
KANSL2,1.4951337763579615
TNFRSF10D,-0.15756480891859947
ACOT8,-0.1338162399730809
PLP2,1.1951917600742281
PSMA4,-0.12048016350669144
CD37,-0.010696341708761992
MARCKSL1,-0.14393477570587265
MGME1,0.008271919251024329
ATG3,0.1445191175584135
STRN4,0.08071514966220406
AGO3,-0.08916929413770092
MYO5A,-0.06482592596122316
TPP1,-0.09317578487562272
TMUB1,-0.21818401489149686
FNDC3A,0.19334298588958276
NEIL1,0.09529943855180534
TMEM243,0.15574231969645247
VPS25,-0.09254837974743246
BRCA1,-0.07315705837936459
LIMK1,0.3143259652821433
DCAF12,0.008621383374737945
AMBRA1,0.8369873064257932
TLE3,0.006037330622204351
MARCH7,-0.39208963384622963
CCNE2,0.025863442283084126
SIDT2,-0.4589898194817743
LIN9,0.5911343298987715
H2AFX,-0.07355243263195099
RCC2,-0.02578005857261445
GSPT1,-0.02413697553840244
SUGP2,0.01000522523704106
PDCD4,0.02236001510855523
CYCS,0.04415267239127196
SLC16A1,0.01206676167325682
ACTR1B,-0.03405562967278364
CYC1,0.05400784262084812
LAMP1,-0.12764929283776638
ARFGEF2,-0.13203023478776732
DBN1,0.023022333784792792
MBD1,-0.10067573502896998
PHF8,0.002931506575917453
SCD,0.06626138314784313
FOCAD,-0.26751611472557
TATDN1,-0.42053755354351097
STX6,-0.19047856889393433
CDS2,0.08507023424641957
POLE4,1.191108797903616
GSN,-0.05077311470651047
NDUFB6,0.0034381070535385305
SLMAP,0.0012043577385103532
VPS26B,0.20707461065009447
MRPL23,-0.1315532050592001
SIRT5,0.0122358075894482
PURB,-0.08221290061007114
STX16-NPEPL1,0.05068648070557735
CDIPT,-0.1860811846423669
TMEM9,1.590557500911411
P2RX4,-0.10145375604090989
BSDC1,0.2397252635971845
RNASEH1,-0.23632498536632962
CCDC71L,1.2707257685048163
C17ORF75,-0.14163196961136126
ESCO2,-0.18708650028811036
RAD21,-0.075084699011569
TPM4,-0.15293011852415184
GPT2,0.16187114640375277
GNB1,-0.10008399917171129
DCPS,-0.10256620127287874
PSMG1,-0.2391434990176835
MAPK14,-0.09585011558051448
PRKCI,-0.12259950452321533
NDUFB7,-0.1126639106291405
ITGB7,-0.04524508045348341
SLC7A3,0.15887022017745878
TMEM205,-0.12493997300445425
ISOC2,0.07733973599891986
PNKD,-0.12318980306458016
NIPSNAP1,-0.1702336040635517
GGH,-0.10054369097929694
NPC1,0.046557801406186705
GSTZ1,0.4664985564702615
HIBADH,0.02874026463053081
IBA57,0.1933776751922487
DHRSX,-0.1131173753509156
NHEJ1,-0.1340135289953528
ARL6IP6,-0.03186684052296762
C9ORF40,-0.3257615697548175
TRIM5,0.053929256729539965
TVP23C,-0.1583732592143372
SMYD2,-0.08222096159441605
TREX1,-0.0324617587613405
RETSAT,0.06869965807356149
KIAA0930,1.0730676864495168
CDCA5,-0.3311509488087756
GPBP1,0.1635997195220611
CARS,0.0443149849955482
TSN,-0.05377925983256482
DDOST,0.015073685574023443
SNRPE,-0.2844359851042686
ATP6V1C1,-0.06905278463698927
ADPRHL2,0.024973016599647124
CASP3,-0.1781092639563031
MCL1,-0.022950549396855813
GNPAT,-0.047222872738345245
ZNF512,-0.07841442412522426
CECR5,-0.02107882720240184
METTL7A,-0.033251855948011944
NCKIPSD,-0.027619662149984237
APOA1,0.04047787688532001
DHCR24,-0.1916560568836232
TRANK1,0.014054036206941234
MRPL21,-0.22666713806582273
EPHX2,0.08540050060743809
ZNF285,-0.27911603296662246
CLCN3,-0.1764327446666325
CTU2,-0.3202935643852607
LGALS7,0.24902145527953223
ZCCHC7,-0.12124835796381017
SLC15A4,0.15035765224273856
ALKBH1,0.0383707239114317
HDDC2,-0.08692665873028194
MPHOSPH8,-0.12648520545629616
PXMP4,-0.06510915546755491
TXNIP,-0.00346935613492505
ALDOA,-0.0005152738036038329
PCK2,0.21741575306801408
PI4KA,0.006143132693546605
NSMCE3,-0.07637621674604844
DNPH1,0.005457103368513572
NGLY1,-0.09416393325121852
CNBP,-0.2913915330184409
USP47,-0.033416212275399815
PDXK,-0.0018546033856061683
CGGBP1,-0.09535301050290279
ARPP19,-0.15760457761617985
UBE4A,-0.055566838607862934
RBM33,0.031132246393315022
ZNF318,0.031155998189785095
CEP55,-0.4030936424748335
HEBP2,-0.038725231546218986
PPP2R2D,-0.3679071420380433
FN1,0.09589703636211411
ZCCHC17,-0.0026483684022267084
EEF2K,-0.24861544931592583
ING1,0.043956362196160725
NCBP2-AS2,0.24724059468450754
CCDC134,0.03807123893869857
OTUD4,0.021456402220763948
MTRR,-0.24239483580121224
CD1D,1.1544445786410056
FUNDC2,-0.20393806299157724
TMEM68,-0.16287531629353147
RMND1,-0.2500842587108414
MGAT1,-0.320565853999053
MOB2,-0.1802881012108415
PPP1R16B,0.008563713273153084
MCU,-0.007913507384429863
H0Y3Z8_525,-0.2887684863821933
MRPL35,0.0402190065930057
DAPK3,0.8532590420593538
SLC6A16,0.05733707711166769
BAG3,0.22953854957548847
PRSS1,-0.7677863566360354
CCNT2,0.2878956134518931
PITPNC1,-0.13346807636752356
NAMPT,-0.10037524814504017
SARS,0.00425828761264313
PSMA6,-0.09097525876652313
PFKL,0.09841206134552039
LASP1,-0.126793946207993
MAPRE2,0.0006859693412284429
SLC4A2,-0.09470330307813768
PDK3,0.05507061305416627
SDHB,0.17525444304522253
SIPA1,-0.0515881559465452
PAX5,-0.12229678860424364
CARMIL1,-0.26299151534612797
DDRGK1,0.0222234397646206
ACSS1,-0.07410951339185523
PDE6D,-0.08799087065165168
CASP14,-0.4722046365533181
RFX5,-0.08024499706937682
KLC4,-0.05203973397242834
PLXNB2,0.010417243737288473
RGS13,-0.06389498677426086
CCDC88A,-0.15482497022418773
PTPRA,-0.2155087567223033
VIPAS39,0.10671376383915909
WDR89,0.06183712454004109
RGS3,0.06534446978575303
SHC1,0.05753994317345956
CCDC18,-0.5216760224412793
ADI1,-0.037949360129013954
RNF25,-0.13174873482129268
ELP3,0.013991645107427786
CAAP1,0.3379558174001165
CDAN1,-0.19135492339741145
POLR2D,0.07008687189317175
BAG5,0.05765046640409022
HEXB,-0.08974681209300694
RBM15B,0.026093728650826264
HABP2,0.2895678712948806
NFU1,0.2997438153616594
PRR11,-0.1723175520528626
THTPA,-0.08869152370395916
LPP,-0.012654314277000367
VEZT,0.1734913978299697
FECH,0.2279488915743464
ABCF1,-0.03546091868893164
DCK,0.04282091230165541
LCK,0.00327304626706848
POLD1,0.05114157132175734
MAT2A,-0.06681436459181
BCAT1,-0.013103325073830163
B4DLN1_582,-0.02665224847641845
XRN1,-0.08780244531469883
CFDP1,0.07899433876376705
PPAT,-0.07168645048112587
ALDH16A1,-0.06015921323345985
GNB4,-0.18278187971320037
ST14,0.011809476317601764
NDUFV2,-0.03723997764165432
ELP2,-0.08058470404760598
PSMB2,-0.06776769641946956
FXR2,-0.3413388608875687
SEC14L1,-0.12308807591870519
ATP6V1D,-0.04960621636791629
COX5B,0.10524383661129555
ERICH1,-0.05768798115921925
SEL1L3,-0.04284985938865837
CDCA7,-0.04393769909618772
MOGS,-0.0539792185774024
ARFGAP3,0.10695040082499574
NCDN,-0.18287171707375105
VPS53,0.11795625350623151
CBX1,0.028263053654320913
EXOSC7,-0.2115340010584541
USP48,-0.16435789077777052
ASH2L,0.04196143529827978
BDH2,0.1880206482824276
LMBRD2,0.08113778887775425
RHOT1,-0.06682307783365893
MRPL47,-0.1990893547024406
APOOL,0.18734749346953095
MT-CYB,-0.14278975610946176
PPP1R11,-0.19287113433421688
CARD11,0.14168138026582167
MPP7,0.16146510117645985
UNG,0.15770583209103162
SDR39U1,0.6093871016588537
ANAPC10,0.0070416094962588716
WDR37,-0.38534423145032193
LXN,0.0028654170088326936
KLHL7,-0.3650446182010896
CLTC,-0.05528548449808568
ALYREF,-0.048398326338679354
CBX5,0.03711873142325217
ECH1,-0.047466853438050904
CYB5R3,-0.03757497200222559
ICAM1,0.0008960189089268766
PSME4,-0.07039707695471975
SMAP2,-0.020989595236835967
TECR,0.05199623568048928
PFDN4,0.2339296774286117
L7N2F9_632,0.008072880973724494
PDLIM1,0.07015443967827828
PPP2R5C,-0.08722013828018493
CEP131,0.019038416424599802
FKBP1A,-0.13746087670268192
ABI1,0.31981253595984693
MRPL14,-0.1597055030147123
AP3S1,0.1307724742595875
SDF4,0.5682466185249058
AGFG1,-0.14702466791553448
KIF23,0.17179508259970078
ITPR2,-0.06520734096732284
SRFBP1,0.15957713754212932
LEMD2,-0.264480618706469
MOB3A,0.17235123680914377
TUBGCP4,-0.18222415080402143
KDM2A,0.186406155741202
CDC23,0.06576046574344474
C18ORF25,-0.43362267887167416
VAMP4,-0.07558507914456669
ABHD12,-0.3086180239252929
CIAO1,-0.13121297473525217
SASS6,-0.16576287274609047
HERC2,-0.019272253486094293
SBSN,-0.8735182159897024
TMEM9B,0.1661691443520814
VPS39,-0.29905305392107273
TMEM230,0.03774574538249986
HS1BP3,-0.25555799154056125
LCOR,-0.08518123237831876
SP140L,-0.15375778704209875
SPDL1,-0.04753397939593729
COQ8B,0.26842397194152223
SENP5,-0.26098313802181394
GALE,0.10535218704098614
TRAPPC10,-0.24079882361792437
GNB1L,0.05102771203030443
PKM,0.00030771217661751393
HSPA2,-0.06639204791576425
DDX39B,-0.019366227209033582
SRM,-0.18585211121707523
PPP2CA,-0.09882750191953349
RPL9,-0.09138973389497806
HSPB1,-0.06112286049474491
ARHGAP30,-0.20084339782723326
PTBP3,-0.17525282320946323
PPME1,0.05108576956302713
CTCF,0.11017257804001623
POLR2H,0.10843845257734053
MRPL19,-0.016343788678026883
MIER1,-0.002342053667306665
MCCC1,0.08606993482550251
ASPH,0.059705053206292824
REEP4,0.04228084120124187
STAT2,0.1649892432966782
PRKD3,-0.11610062089063611
BECN1,0.06802432249857038
NACC1,0.6039735800029113
SARM1,0.22979609542770518
MSMO1,0.15480856488324157
ACOX1,-0.06379230776062794
BCL2L1,0.099590413214802
TMEM268,0.040794931339171114
LIMS1,-0.2575337587171589
SLC30A9,-0.004183753953096669
RSBN1,0.021657088364509747
RUNX3,0.06243942052605256
CAPG,0.007148879840181088
NUPL2,-0.0975346409486999
CCDC57,-0.017958940850157923
TIMM21,0.1829410407863028
GYPC,-0.42660335938796967
ADIPOR1,-0.15489857262382234
RYBP,-0.07113443684682075
TOMM22,0.23228862806199757
GCAT,-0.033221015792082476
BLOC1S4,0.24797515490255506
DLG3,0.06995418715960966
ITIH3,0.15510682546633703
NFX1,0.9334596287740697
TMEM123,-0.4350230841061089
ANKRD11,-0.20806443108202055
HK1,0.022069557245073312
SLC7A5,0.07747694847192399
DPF2,0.009118998912621024
PTPN11,0.016836413521255977
PFKFB2,-0.04941941142829975
POLD3,0.06159678223041354
ARL1,-0.18326852905333624
TARS2,0.06053386882971701
TMX1,0.11151372817713145
RAB18,0.07325565064320738
DCTN3,-0.047133444108206746
CSTB,-0.08368862979220637
LACTB2,-0.008376663278493623
TOR1AIP1,0.33409569612292866
SIT1,-0.15830956704958776
SOAT1,-0.03264624724137466
CMAS,-0.00892598184804072
SYVN1,-0.07476503022652281
ATP5J,-0.35419072459002976
RSU1,-0.02907890694942239
DENND4A,-0.08938649477942207
BRD7,0.05284826340409676
GSK3A,0.0007891602200293946
ZFAND6,-0.2839482817945722
UQCRQ,0.11710115124967224
MGST1,-0.03711303767696794
ACAA1,0.14060416760214522
ARID2,0.07853645584965552
ABRACL,-0.005208846151451674
KIF13B,0.06948804156615207
GAMT,-0.21607701394511203
DNASE2,0.22028395941381618
SCPEP1,-0.14183762569569947
SLC16A7,0.2762863747894251
ABCB8,0.37520371067835834
FAM208B,-0.26937889671132353
COX15,0.07636672758839147
LDAH,-0.03461017818522638
SYNGR2,0.04345017890718594
CDC42SE2,0.1849719060565178
IGSF8,0.07570042874692806
GTF2A1,0.25200661604025143
DENND6A,-0.0033877262790538154
FYTTD1,0.2152428133461468
BIN2,-0.1044428302621414
ZFP1,0.33508656554593763
MT-ATP8,0.0436850902778545
TMED3,0.18258866295497267
GON4L,-0.06258632215943383
RBBP8,-0.12247684975269646
MPV17,0.14237500809908532
DGCR2,-0.25105480182397777
PGAM1,-0.0005185776679361709
STMN1,-0.14541946032451847
USO1,-0.1779595356263286
HPRT1,0.004933806185588807
FNBP1,0.03657927205306066
SFN,0.8013598469819785
CBSL,0.13284486617057212
TMEM189-UBE2V1,-0.1008974861529035
RBM5,-0.03592753004126159
ACSL1,-0.07200582887155527
USP15,0.019036524533960986
CADM1,0.004235192224001594
RAB3D,-0.041464381473662826
GCDH,0.046862108734523567
SHMT1,-0.09666580970385485
EML4,-0.055474958271370056
STAT6,0.0009383034189891504
XRCC4,-0.13378626163433616
SLU7,-0.030643595145210867
LZTFL1,-0.05018896485996116
SMG5,0.03842625614012363
PFKFB3,0.2568718588482266
NUDT3,0.03596594299453759
PAK1IP1,-0.0013681327775785235
GLRX5,0.34899678300581893
AMPD2,0.03507444787103431
CNPY3,-0.07819733857128774
RACGAP1,-0.11017752965019234
GALNT7,0.23123567716322224
LZTS1,-0.19323565494431794
CENPC,-0.04980114753475284
MGMT,0.02496741037848782
KIF21B,-0.1499872085454097
RABEP1,-0.012283657770352896
PPIP5K2,-0.013919904098241176
UNC119B,-0.1543427008362741
TMEM199,0.14326249247603684
SCCPDH,-0.051412563949099876
PIEZO1,-0.05581858724422517
ISCA2,0.027206502608640548
DIS3L2,-0.04902374720501612
D2HGDH,0.09767273198714577
ABHD14A-ACY1,-0.24422309796099917
SLC25A46,-0.015222706335316971
NISCH,-0.13302589404000642
SS18,-0.11617291188104062
CEP350,1.2414170060905967
VPS51,1.0638764884032565
PIK3C2A,-0.10756509394851843
SURF2,-0.2931242962103422
CYB561A3,-0.28332662718094337
CERS4,0.06134791455394861
PLEKHF2,0.3697321408680039
SNAPIN,-0.11107004994375558
ARMC10,-0.10626813326324669
COMMD1,0.8218328621656568
SGF29,-0.14199560315472848
AICDA,0.03782240859001895
PLEKHH2,-0.1475652107360963
ITPKB,-0.09778319126527624
VKORC1L1,0.007074799234928264
TARSL2,-0.3745288947928791
ZNF281,-0.10292618308404666
SRBD1,0.12765958132967237
ZDHHC3,-0.16609380359189485
NR2C1,0.6524984238284883
TRIM4,-0.08879673997243653
RNF138,-0.09139194555489905
NAP1L1,-0.12384724713545658
NCF1B,-0.06765732434318394
ACSF3,0.1354334902074239
ACAA2,0.14805790492377824
ACP1,-0.01830216763356418
PCMT1,-0.009806051230816237
FHOD1,-0.0072131573792608705
CDKN2AIP,-0.11351186294258397
AIMP2,0.02532942434729968
PTGES3,-0.08835618314719795
PPP3CA,0.08614468967823719
MARK2,-0.13420148114547548
CLTA,-0.11761187672522588
MIA2,0.08431656370447804
LMNA,0.4522385806025442
UBXN4,0.08051327126120533
PGRMC1,0.08284322779384468
TMEM30A,0.015834185717183757
ERO1A,0.10785911769440659
NUP58,-0.13255740336045285
GCHFR,0.14642623536750143
WDR77,-0.23672129502565387
EXOC1,0.04570429912389429
ZMAT2,-0.042236946260155506
STK39,-0.06645226915473046
PDLIM3,0.04005442762331768
ITSN2,0.1289618723459025
CCDC90B,0.05514777612877886
MIS18BP1,0.2224341793846376
ZMYM2,0.177867051231261
SCAF8,-0.1788433828358098
HCG_1984214,0.0835274368591774
RABGGTA,-0.044010064726935916
TNIP1,0.13537812450890385
PITHD1,-0.0332045123026683
SERPINB3,0.45330648542384555
UQCC2,-0.009241563663659136
WDR44,-0.0579559861001977
PPCS,0.004186086608124917
NDUFS8,0.2939994582051968
IDH3G,0.09680533050414653
RBM38,-0.02512942315446587
ZNF22,-0.1654353515321496
VPS50,0.20048782723233138
PSPH,0.10491718052920795
PATL1,-0.08197265099891737
GTF2H1,-0.2743691602188476
NUBPL,0.06470496989049046
AAMDC,-0.07229593763937814
BRK1,-0.06469520410053775
DAGLB,0.019352051479320842
SCGB2A2,-0.44112532299453466
LANCL1,-0.12820618872639322
ASZ1,-0.17249278036396642
NR2C2,0.08974064393930092
CRIM1,0.08676161870959831
CEP68,-0.6512879920824952
HOXB4,-0.1692777556963474
SRPK2,0.11158230853563467
BCAS4,0.7318502697059359
PRCP,0.18853159877436987
HDAC3,-0.04436945465774578
ZFAND2B,0.21893046348391465
TUBB2A,0.16846185041565498
LDHA,0.01492294766701896
ACTBL2,-0.11234967280013208
KTN1,0.0837860086064186
YWHAG,0.003627437230486308
THRAP3,-0.03305338162814131
PGM1,0.03943359133572777
UBQLN1,-0.004791098172402641
BASP1,0.04882630966403312
ANXA11,0.02440906299137957
FH,0.0245104834659422
ZRANB2,0.025628222651340238
