"","Identifier","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2020","KIF24",-0.213254622643333,7.55181844246346,-0.483256870853346,0.641278013685117,0.760327149889037,-7.22176707724056
"2021","CFL1",-0.159922590083024,9.10182286766478,-0.480935752839885,0.642859274251105,0.761824820302522,-7.22298066743693
"2022","DBN1",0.269455621659826,7.69450288782126,0.48042897788604,0.643204770541559,0.761857282614754,-7.22324489815666
"2023","PKN2",-0.104013715152635,6.87325791402023,-0.479148222620508,0.644078339969857,0.762335139226917,-7.22391150455358
"2024","ICE1",-0.134423689704636,8.42810047020499,-0.478904254064721,0.644244810770472,0.762335139226917,-7.22403829413692
"2025","EIF3M",0.328958336112271,6.41132282656914,0.477038236939807,0.6455187791494,0.763206156829623,-7.22500603454519
"2026","SLC43A1",0.175665366080171,8.56648338339128,0.476892636840976,0.645618235380716,0.763206156829623,-7.22508139416938
"2027","TUBA4A",-0.123487893016961,4.53121840320916,-0.475204106197907,0.646772182872539,0.764069105324393,-7.22595375144801
"2028","PRPSAP2",-0.133432496873946,8.8334035827342,-0.474890984859845,0.646986282086792,0.764069105324393,-7.22611519932278
"2029","CAD",0.0897119117945753,11.5701123852014,0.472015369691112,0.648954127599941,0.765728807360489,-7.22759317359354
"2030","PTPN23",-0.179657758734513,4.62206022843377,-0.471902979809747,0.649031097679245,0.765728807360489,-7.22765076561991
"2031","AIMP1",-0.133985215071615,8.42091422490192,-0.470488296268304,0.650000322425668,0.766494717976108,-7.22837458087276
"2032","RBM23",0.507965020786123,8.73645596400373,0.469972921179724,0.650353589985614,0.766533881897414,-7.2286377576308
"2033","PKMYT1",-0.235934871516841,7.60707117853328,-0.465601446236463,0.653353794557936,0.769691263141297,-7.23085904850051
"2034","PFDN5",-0.162822801415153,8.87664673058618,-0.46486202878456,0.653861927848552,0.769911168730228,-7.23123282261524
"2035","BRD1",-0.0626569770319838,4.97470533109961,-0.464182679935249,0.654328949556436,0.770030688580763,-7.23157573493562
"2036","ASCC3",-0.176443960637016,8.17011643344709,-0.463779106403434,0.654606464279931,0.770030688580763,-7.2317792196962
"2037","RPL34",-0.177871197857138,9.26423612638083,-0.459732937748885,0.657391913278612,0.772675672242324,-7.23381003253243
"2038","DEPDC5",0.206562804471147,5.27659335797793,0.459575780861643,0.657500217131464,0.772675672242324,-7.23388856994016
"2039","CEP72",-0.217607117860549,8.30548990645066,-0.458436797000282,0.658285397052395,0.773218992614265,-7.23445700145756
"2040","MAFK",0.197770487737748,6.85980047702639,0.457332393334037,0.65904716606654,0.773435298541916,-7.23500689420105
"2041","SRSF5",-0.210081465785263,5.92935385544548,-0.457233461217013,0.659115425605031,0.773435298541916,-7.23505609185072
"2042","HNRNPL",0.310946532596935,5.5458858631094,0.453108585921654,0.66196443330478,0.77639804983592,-7.23709832378578
"2043","VPS72",-0.240508323831396,8.50730142791865,-0.450284671810248,0.6639182411995,0.778308461905435,-7.23848628712438
"2044","ID2",0.148213179496913,8.52406525884084,0.449427838321375,0.66451160442039,0.778622941578686,-7.23890578926556
"2045","DMWD",0.27275757749219,5.21284971102614,0.448623873753474,0.665068582683885,0.778894501480638,-7.23929871470379
"2046","DDX3X",-0.15951815821314,7.76529587963794,-0.445425302794914,0.667286691397096,0.781110276586532,-7.24085532621464
"2047","MAP1A",-0.139252694296649,7.15295311750165,-0.443801103646311,0.668414347524023,0.78204805193944,-7.24164169049206
"2048","SNTB1",-0.10057017256592,8.69667977973389,-0.441785039935901,0.669815305761263,0.783297269736789,-7.24261396579841
"2049","RBM12",-0.131695650207137,10.8959265624564,-0.441323586362684,0.67013616103995,0.783297269736789,-7.24283591421179
"2050","GSDMD",0.16062389058979,4.47842185696448,0.44066533798023,0.670593974263296,0.783395514619332,-7.24315213319879
"2051","NFKBIE",0.155040663827701,7.92563139178273,0.440262234735897,0.670874405212631,0.783395514619332,-7.24334555939174
"2052","USP13",0.157259356903608,7.80866796397688,0.437900046085356,0.672518826329601,0.784933035603994,-7.24447564121074
"2053","CENPT",0.103772496698882,3.03408020379437,0.433763801161816,0.675402725264665,0.787915015591268,-7.24644044954344
"2054","EIF4EBP1",-0.134437724210935,10.5760459625793,-0.433226451844958,0.675777796347474,0.787968754747907,-7.2466943943517
"2055","GADD45GIP1",-0.182612275937635,5.82727310579826,-0.432286685319918,0.676433985327227,0.788350070490855,-7.24713779322967
"2056","SPICE1",-0.230879498780375,6.61197401307834,-0.431092468633656,0.677268264443655,0.788938469524589,-7.24769991778531
"2057","LEMD3",0.164988384686237,7.29488854581496,0.428494358164204,0.67908492666786,0.790670101783921,-7.24891772421736
"2058","CREBZF",0.25421158488241,7.4866038181292,0.426695324728807,0.680344154088216,0.791751335782934,-7.24975685286253
"2059","PSMD2",0.206746847897689,10.1855208354587,0.426203430875239,0.680688638106349,0.791767502799761,-7.24998570003923
"2060","BLNK",-0.0695791123663305,9.40846672023187,-0.425150102130456,0.681426573299894,0.792241088860799,-7.25047489734722
"2061","SYNCRIP",-0.164897627112487,6.71167462559449,-0.424167699942893,0.682115145569866,0.792656852809233,-7.25093010943504
"2062","HSPBP1",0.0572504220729559,9.0718044421934,0.422908320003671,0.682998313284891,0.793298234877456,-7.25151218824199
"2063","KIF13B",-0.108264943467773,7.91211965533425,-0.419649280178168,0.685286176997007,0.79556974983414,-7.25301079940054
"2064","HASPIN",0.189215101770196,7.72466073706873,0.418930359930106,0.685791325767797,0.795596874317565,-7.25333988584199
"2065","DDX39A",-0.177252262906141,7.23957635452187,-0.418670548743829,0.685973922950218,0.795596874317565,-7.25345868157456
"2066","ZNF280C",-0.127206221829178,8.14303824789371,-0.416376016921366,0.687587480750968,0.79708229254529,-7.25450476175937
"2067","SRCAP",-0.0739085182574932,9.6103098588358,-0.414862482489188,0.688652752765058,0.797930983489266,-7.25519176534215
"2068","ARID2",0.137512637688319,7.91886144290863,0.410867354844656,0.691468165937383,0.800805733762105,-7.25699364503506
"2069","CETN2",0.103884456507521,8.96715162143356,0.407694905502958,0.693707444956268,0.802675791398042,-7.25841255167292
"2070","CCDC138",-0.177502876267474,4.78753200816104,-0.407630145342635,0.69375318922503,0.802675791398042,-7.2584414061793
"2071","DCUN1D5",-0.064667389533966,10.2034331250122,-0.406762143141192,0.694366442901003,0.802997407410865,-7.25882772760492
"2072","LENG1",-0.10349246963232,8.51437052736346,-0.405700937011315,0.69511652031169,0.803093500669354,-7.25929896278599
"2073","APPL1",-0.172564221629704,8.00554310920261,-0.405695763018921,0.695120178241157,0.803093500669354,-7.25930125743062
"2074","NUP133",-0.219107721480649,7.64826764179557,-0.402001906148621,0.69773382153155,0.805446030686374,-7.26093228573682
"2075","RBL1",-0.115194823179239,9.45101836725927,-0.401867469933445,0.697829024498633,0.805446030686374,-7.26099137563122
"2076","TIMM8A",0.0773315057737429,5.17068999400646,0.399971590277411,0.699172220114645,0.806290142203822,-7.26182266258173
"2077","TCF4",-0.121933166769548,8.43557983798661,-0.399884901870571,0.699233664032292,0.806290142203822,-7.26186058243372
"2078","TPD52L2",-0.111654907553286,11.1466356684032,-0.397563103458629,0.700880201770759,0.807677376406177,-7.26287325590599
"2079","NFYA",0.239626871372947,7.78756345181591,0.397237593606607,0.701111175594339,0.807677376406177,-7.26301477621525
"2080","RPS6KA1",-0.131363899482782,7.93291690800971,-0.393718670005835,0.703610207894849,0.809967210288913,-7.26453755331701
"2081","SRSF10",-0.0879987977731265,9.68868741372198,-0.393486436818932,0.703775267061056,0.809967210288913,-7.26463759060776
"2082","PHF11",-0.11915474450082,4.31057257264453,-0.392327505334655,0.704599222378805,0.810526002688395,-7.26513596433983
"2083","TARBP2",-0.188444117070255,3.72532460039444,-0.390747433821583,0.705723255266156,0.811077077467737,-7.26581315749758
"2084","CABLES1",0.134680126986876,6.41862684051977,0.390702001288519,0.705755586406164,0.811077077467737,-7.26583259018315
"2085","H4-16",-0.270642519487602,7.48699299255826,-0.39009350646894,0.70618867017694,0.811185546797972,-7.26609264938196
"2086","CAMK4",0.10619107601782,5.74515253491693,0.388062286008803,0.707635167442818,0.812457442965268,-7.26695792435499
"2087","DSN1",-0.122851729770712,10.0933455478084,-0.386472153249719,0.708768427488893,0.813356160054657,-7.26763226054293
"2088","PAGR1",-0.0630780726865385,8.33144643959713,-0.385632953344514,0.709366819714692,0.813356160054657,-7.2679870675673
"2089","FCHO1",0.0629436356086721,8.47079955158898,0.385095582027807,0.709750104692558,0.813356160054657,-7.26821387297776
"2090","KMT2B",-0.154134621294675,8.34498892224556,-0.384727654476648,0.710012582685064,0.813356160054657,-7.26836898613322
"2091","HARS2",0.203102529667169,7.90362689871919,0.384155925975741,0.710420532510944,0.813356160054657,-7.26860973497314
"2092","TTC33",0.0603115382918364,9.27159564697466,0.384106830449388,0.710455568615592,0.813356160054657,-7.26863039246875
"2093","RANBP2",0.157793438297221,9.40295307796769,0.381366164513262,0.712412544048061,0.81520690061878,-7.26977951545856
"2094","MYG1",0.0840220687059166,6.65237963852893,0.380301685572583,0.713173244178842,0.815687640787167,-7.27022369399021
"2095","NCKIPSD",-0.125467073098413,8.64326184715255,-0.379495216688925,0.713749790313571,0.815957397518378,-7.27055941334662
"2096","RPS13",-0.0882761656787148,5.30144486819574,-0.378097617454518,0.714749396330354,0.816527737858713,-7.27113957962959
"2097","KIFC1",-0.20680981674763,8.01396605778461,-0.377535484371381,0.715151615291972,0.816527737858713,-7.27137234695532
"2098","EXOC1",0.112039421896952,8.07942697942772,0.377367989612985,0.715271479760993,0.816527737858713,-7.27144163824304
"2099","CEP55",-0.056080988806162,9.44328048221677,-0.370747835479242,0.72001571530969,0.821320514556826,-7.27415653179021
"2100","MYO5A",-0.172061957347863,7.33414719308683,-0.370552668267607,0.720155774767989,0.821320514556826,-7.2742358636016
"2101","C14ORF93",-0.298762725487907,6.77709689426858,-0.369459936166434,0.720940167063229,0.821823750650373,-7.27467929191808
"2102","GPATCH8",-0.0529843250770323,11.3275133424032,-0.367443704593729,0.722388386956821,0.823082867155845,-7.27549414706958
"2103","SEPTIN2",-0.0504828698541075,11.3873228547896,-0.366932627987008,0.722755671374659,0.823109763643513,-7.27570001163185
