Gene	norm_19-A	norm_19-C	norm_1-1ug-B	norm_19-B	norm_1-B	norm_1-C	norm_1-1ug-C	norm_1-1ug-A	norm_1-A
ORC4	8.033423002	8.22881869	8.129283017	8.103287808	8.071462363	7.965784285	8.06608919	8.169925001	8.13442632
CD81	7.499845887	7.50779464	7.499845887	7.607330314	7.451211112	7.592457037	7.499845887	7.539158811	7.475733431
NBEAL2	7.936637939	7.781359714	7.924812504	7.754887502	7.982993575	7.515699838	7.845490051	8.033423002	7.74819285
CCNDBP1	7.707359132	7.6794801	7.64385619	7.614709844	7.651051691	7.17990909	7.672425342	7.614709844	7.672425342
CARNMT1	8.625708843	8.539158811	8.693486957	8.62935662	8.64385619	8.375039431	8.654636029	8.672425342	8.596189756
PRPSAP1	7.357552005	7.409390936	7.400879436	7.21916852	7.426264755	7.022367813	7.375039431	7.348728154	7.321928095
ZC3HC1	7.539158811	7.599912842	7.592457037	7.592457037	7.562242424	7.577428828	7.426264755	7.442943496	7.554588852
KTI12	6.590961241	6.447909749	6.385431037	6.338067798	6.381975479	6.54225805	6.301953395	6.58044702	6.419538892
CMTR1	5.678071905	5.984133595	5.368069877	5.749534268	5.762880293	5.569855608	5.708739041	5.827819025	5.719731057
E7ENQ6_2939	8.62935662	8.614709844	8.77807713	8.636624621	8.607330314	8.22881869	8.787902559	8.592457037	8.599912842
LMBRD1	8.442943496	8.28077077	8.584962501	8.46760555	8.413627929	8.22881869	8.74819285	8.388017285	8.491853096
B2M	8.022367813	7.584962501	8.027905997	8.174925683	7.714245518	7.982993575	8.276124405	7.727920455	8.276124405
RPUSD3	6.672425342	6.617651119	6.820178962	6.404290064	6.608809243	6.355791547	6.501439145	6.543805176	6.586464526
IFT27	6.942514505	6.977279923	7.055282436	7.022367813	6.95419631	6.686500527	6.918863237	7.033423002	7.055282436
MYCBP	7.95419631	8.54303182	8.562242424	8.73470962	8.515699838	8.463524373	8.820178962	8.400879436	8.921840937
GRAMD4	7.539158811	7.686500527	7.665335917	7.375039431	7.539158811	6.942514505	7.87036472	7.569855608	7.50779464
POLR3C	7.339850003	7.383704292	7.108524457	7.14974712	7.339850003	7.139551352	7.129283017	7.312882955	7.312882955
AFDN	6.820178962	6.807354922	7.022367813	6.590961241	6.845490051	6.768184325	6.95419631	6.965784285	6.781359714
KANSL3	6.906890596	6.832890014	6.832890014	6.578938713	7.011227255	6.201633861	6.754887502	6.930737338	6.807354922
MED1	7.826548487	7.781359714	7.787902559	7.622051819	7.864186145	7.531381461	7.672425342	7.636624621	7.741466986
SETD1A	7.06608919	6.857980995	6.918863237	6.942514505	7.055282436	6.906890596	6.906890596	6.930737338	6.807354922
ERAL1	7.17990909	7.285402219	7.118941073	7.033423002	7.14974712	7.62935662	6.894817763	7.129283017	6.942514505
SLC25A22	6.09592442	6.601399391	6.348728154	6.658211483	6.572889668	6.395748328	6.383704292	6.424586226	6.686500527
AGO2	7.330916878	7.108524457	7.285402219	6.882643049	7.426264755	6.918863237	6.741466986	7.426264755	7.087462841
AVL9	8.14974712	8	8.257387843	8.290018847	8.033423002	8.113742166	8.379378367	8.164906927	8.174925683
TAF1	7.54689446	7.707359132	7.64385619	7.357552005	7.741466986	7.459431619	7.651051691	7.62935662	7.515699838
TRIM27	6.387155718	6.504620392	6.416164165	6.378511623	6.616181231	5.986410935	6.387155718	6.394033895	6.361066489
NFKBIB	6.781359714	6.906890596	6.700439718	6.832890014	6.918863237	6.622051819	6.754887502	6.700439718	6.794415866
SKA1	5.232660757	5.221103725	5.498250868	5.459431619	5.209453366	4.902073579	5.432959407	5.375039431	5.201633861
COA7	8.366322214	8.614709844	8.562242424	8.618385502	8.523561956	8.703903573	8.50779464	8.592457037	8.581200582
ATPAF2	5.061776198	4.977279923	5.078951341	4.862947248	5.004501392	4.638073837	4.963474124	5.116863758	4.95419631
RP9	5.897240426	6.006746832	5.799605422	5.961160258	5.928370323	5.963474124	6.037821465	5.817623258	5.892391026
SEC24B	6.528258743	6.741466986	6.807354922	6.686500527	6.590961241	6.977279923	6.820178962	6.727920455	6.651051691
NXT1	7.159871337	7.312882955	7.21916852	7.199672345	7.17990909	6.768184325	7.577428828	7.266786541	7.330916878
COG7	6.595443985	6.590961241	6.646738698	6.242221395	6.586464526	6.562242424	6.432959407	6.545350645	6.345183447
MRPL10	7.247927513	7.044394119	7.209453366	6.988684687	7.21916852	6.918863237	7	7.321928095	7.011227255
NSUN6	4.797012978	4.842978832	4.776103988	4.578938713	4.935459748	4.62058641	4.87774425	4.797012978	4.770829046
EMC4	5.837943242	5.797012978	5.842978832	5.602884409	5.958842675	5.409390936	6.17990909	5.781359714	5.768184325
PIBF1	7.022367813	7.199672345	7.011227255	6.882643049	7.21916852	6.504620392	6.807354922	7.108524457	7
CLSPN	5.385431037	5.608809243	4.842978832	4.906890596	5.498250868	5.083213368	5.053111336	5.078951341	5.357552005
PWWP2A	6.46760555	6.464341533	6.608809243	6.700439718	6.454504938	6.434628228	6.768184325	6.48703608	6.439623138
ZBTB14	6.09592442	6.226893814	6.292781749	6.193771743	6.285402219	5.928370323	6.215290306	6.100136671	6.165911939
C14orf80	5.03562391	4.837943242	4.832890014	4.867896464	4.842978832	4.54225805	4.87282876	4.744161096	4.87282876
EXOC7	5.108524457	5.50779464	5.074676686	4.94016675	5.112700133	4.432959407	4.64385619	5.339850003	5.083213368
DHX33	4.529820947	4.504620392	4.336283388	4.817623258	4.504620392	3.935459748	4.632268215	4.832890014	4.827819025
SPAG5	5.40599236	5.395748328	5.189824559	5.274261661	5.364572432	4.760220946	5.429615964	5.422905743	5.381975479
SFXN2	7.22881869	6.965784285	7.303780748	7.139551352	7.098032083	7.357552005	7.366322214	7.139551352	7.108524457
CTU1	4.350497247	4.523561956	3.62058641	3.827819025	4.465974465	0	4.247927513	4.285402219	4.177917792
SLC5A6	6.236492618	6.151777655	6.201633861	5.956521363	6.307428525	5.972692654	6.289096702	6.153805336	6.118941073
MRPL20	6.249824549	6.247927513	6.247927513	6.255500733	6.40599236	6.03562391	6.348728154	6.068240861	6.217230716
CEP57	5.116863758	5.031218731	5.274261661	5.057450272	4.968090752	5.031218731	5.197708158	5.177917792	5.078951341
ID1	5.277984747	5.259272487	5.478971805	5.325530332	5.247927513	4.862947248	5.270528942	5.266786541	5.247927513
EXOSC5	6.857980995	6.781359714	6.768184325	6.845490051	6.882643049	6.61176256	6.807354922	6.807354922	6.807354922
DYNLRB2	5.675251386	5.517275693	5.703211467	5.694880193	5.700439718	4.770829046	5.867896464	5.587964989	5.646738698
CTSD	6.301953395	6.21916852	7.055282436	6.318316841	6.266786541	7.539158811	6.493455201	6.230741003	6.274261661
C18orf8	5.626439137	5.593951284	5.646738698	5.392317423	5.566815154	5.491853096	5.456149035	5.797012978	5.789207575
ASMTL	5.510961919	5.584962501	5.501439145	5.116863758	5.572889668	5.031218731	5.422905743	5.716990894	5.478971805
Mar-06	6.965784285	7.14974712	7.076815597	7.14974712	7.139551352	7.108524457	7.076815597	7.055282436	7.044394119
PAGR1	6.068240861	6.205548911	6.153805336	5.741466986	6.232660757	5.911691582	6.163901214	5.977279923	6.033423002
NDOR1	3.62058641	3.689299161	3.700439718	3.350497247	3.700439718	3.584962501	3.169925001	3.916476644	3.10433666
FASN	12.8938703	12.91643932	12.69501074	12.90895548	12.91083008	12.67308819	12.74840253	12.91270225	12.87094261
EZR	11.98406237	11.91101741	11.91101741	11.95164899	11.93332182	11.48733762	11.71896091	11.93332182	11.91475884
CHD4	12.09374766	12.11991379	12.0871313	12.1424262	12.08381171	11.92592526	12.17086395	12.05358654	12.11015702
MATR3	11.82615121	11.8419574	11.80211242	11.8061468	11.82615121	11.65329295	11.82217246	11.83407595	11.78994113
HNRNPR	11.18053081	11.16176174	11.21127995	11.11699368	11.17430154	10.98797452	11.02997735	11.22941969	11.1234748
XRCC6	12.17086395	12.20487677	12.18951573	12.28511319	12.16144685	12.00527366	12.23511671	12.17398937	12.29662947
SMC1A	11.83802206	11.88455213	11.86920825	11.85369942	11.87305955	11.59851781	11.82615121	11.85759229	11.81016994
TRIM28	11.21735191	11.17430154	11.09077405	11.22339841	11.17430154	11.04371086	11.19290922	11.20518233	11.22941969
SF3A1	11.36686859	11.39392668	11.42048661	11.40992124	11.35038674	11.35038674	11.3777528	11.33371443	11.39392668
Sep-07	11.7232343	11.66222331	11.62159404	11.71896091	11.72749507	11.436191	11.58918297	11.71896091	11.67551604
EHD1	11.40992124	11.42048661	11.36686859	11.42574042	11.45172627	11.29404631	11.39927792	11.48733762	11.3777528
SSB	12.29088282	12.31373335	12.22309669	12.27058734	12.28800089	11.93332182	12.10033382	12.3278333	12.24703742
CNOT1	10.93737382	10.96650545	10.96650545	10.87728413	10.98797452	10.7984718	10.93737382	11.02997735	10.90011206
LMNB2	10.87728413	10.90011206	10.91513245	10.83841608	10.83841608	10.65374078	10.90011206	10.83051521	10.83051521
ACO2	11.14911199	11.18673329	11.29404631	11.12992693	11.18053081	11.07079181	11.19905882	11.35590164	11.11048331
TPD52	11.10394343	11.09077405	11.12992693	11.08414401	11.15545073	10.58965115	11.00211178	11.06406908	11.05731488
MDN1	10.83841608	10.86186234	10.78217919	10.80654962	10.7903485	10.56128795	10.83051521	10.83051521	10.80654962
PSMC4	10.95927751	11.02306125	10.95201316	10.93737382	10.99506047	10.74062404	10.94471206	10.97369737	10.9225844
CUX1	10.7903485	10.82257083	10.7903485	10.76570049	10.80654962	10.55170826	10.78217919	10.76570049	10.74903138
IPO7	10.76570049	10.7903485	10.59898297	10.81458247	10.74903138	10.58965115	10.73216743	10.76570049	10.78217919
AKAP2	10.58965115	10.65374078	10.57080444	10.49285462	10.59898297	10.42101286	10.52258153	10.55170826	10.55170826
COPB1	10.86959384	10.90011206	10.88493365	10.80654962	10.91513245	10.77396337	10.86186234	10.97369737	10.83051521
ANP32A	11.00211178	10.89254282	10.99506047	11.12992693	10.96650545	10.87728413	11.07748336	10.95927751	11.07079181
NCAPH	10.09143539	10.05120894	10.06474276	10.16867212	10.05120894	9.942514505	10.09143539	10.16867212	10.15608308
Sep-02	10.2772874	10.28886607	10.09143539	10.13057056	10.23002044	9.906890596	10.05120894	10.15608308	10.25384748
PSMC3	11.07079181	11.11699368	11.05731488	11.12992693	11.07079181	10.97369737	11.05731488	11.14274528	11.10394343
NME2	10.98797452	10.97369737	10.89254282	11.10394343	10.94471206	10.75739001	10.9225844	10.86959384	11.00912879
NOP58	10.36741475	10.2772874	10.31174832	10.39981196	10.35645197	10.24198315	10.48280796	10.2772874	10.32305476
RRP12	10.24198315	10.28886607	10.25384748	10.30035256	10.25384748	10.14338321	10.2772874	10.33427329	10.26561505
BZW1	10.62662165	10.60825482	10.46250227	11.01611184	10.58025857	10.52258153	10.82257083	10.63571812	10.90011206
GATAD2A	9.779719355	9.839203788	9.805743872	9.717676423	9.831307244	9.54689446	9.73978061	9.74819285	9.743151394
UGGT1	10.59898297	10.61746747	10.76570049	10.46250227	10.62662165	10.54206454	10.68035952	10.60825482	10.56128795
PSME2	10.5028318	10.46250227	10.42101286	10.5028318	10.49285462	10.05120894	10.34540525	10.4419067	10.47269084
SLC25A12	10.28886607	10.33427329	10.36741475	10.24198315	10.34540525	10.07815081	10.37829486	10.25384748	10.24198315
SEC24C	10.32305476	10.2772874	10.32305476	10.2179577	10.33427329	10.15608308	10.23002044	10.38909352	10.24198315
IDE	10.58965115	10.59898297	10.62662165	10.5028318	10.58025857	10.55170826	10.48280796	10.60825482	10.54206454
PRRC2A	10.33427329	10.4314976	10.28886607	10.20579325	10.33427329	10.24198315	10.25384748	10.23002044	10.28886607
NCKAP1L	10.16867212	10.15608308	10.19352536	10.15608308	10.19352536	9.926295995	10.13057056	10.23002044	10.1176431
UQCRC2	10.24198315	10.20579325	10.31174832	10.16867212	10.25384748	10.10459875	10.20579325	10.15608308	10.15608308
STK4	9.663558104	9.712527	9.68474862	9.584962501	9.722807531	9.577428828	9.717676423	9.751544059	9.62388149
PSMD6	10.37829486	10.34540525	10.30035256	10.33427329	10.35645197	10.25384748	10.32305476	10.33427329	10.31174832
ANXA7	10.03754695	9.981567282	10.03754695	9.995767151	9.981567282	9.915879379	9.981567282	9.967226259	9.955649908
GGA2	9.746514321	9.675957033	9.586839788	9.647458426	9.693486957	9.562242424	9.583082768	9.659995892	9.642051693
TOMM34	8.784634846	8.77148947	8.804131021	8.77148947	8.854868383	8.417852515	8.900866808	8.820178962	8.727920455
ST13	11.09737377	11.14274528	11.02306125	11.07748336	11.12992693	10.81458247	10.98085361	11.07079181	11.06406908
IK	10.33427329	10.33427329	10.25384748	10.2179577	10.32305476	10.30035256	10.2772874	10.23002044	10.25384748
THOP1	10.36741475	10.36741475	10.32305476	10.42101286	10.32305476	10.28886607	10.26561505	10.38909352	10.34540525
CDK11B	9.581200582	9.50779464	9.541096615	9.74819285	9.511752654	9.541096615	9.667111542	9.541096615	9.74819285
SF1	9.113742166	9.116343961	9.118941073	8.951284715	9.209453366	8.971543554	9.09011242	9.11113567	9.068778278
RANBP1	10.45224124	10.42101286	10.34540525	10.45224124	10.4419067	10.02375435	10.2772874	10.42101286	10.41045135
ARPC5	9.741466986	9.719388821	9.724513853	9.781359714	9.851749041	9.442943496	9.695228291	9.722807531	9.702172685
MAGOHB	10.39981196	10.35645197	10.33427329	10.31174832	10.32305476	10.07815081	10.25384748	10.41045135	10.32305476
PRPF31	9.622051819	9.670656249	9.573647187	9.529430554	9.614709844	9.413627929	9.539158811	9.64385619	9.579315938
ZW10	9.038918989	9.008428622	8.962896005	8.933690655	9.025139562	8.965784285	9.047123912	9.124121312	8.962896005
PRKCA	9.541096615	9.622051819	9.461479447	9.550746785	9.640244936	9.11113567	9.529430554	9.700439718	9.509775004
PSMB1	9.259743264	9.335390355	9.182394353	9.136991112	9.276124405	9.09011242	9.22881869	9.159871337	9.216745858
COX4I1	9.167418146	9.14974712	9.245552706	9.385862401	9.124121312	9.126704473	9.370687407	9.177419538	9.495855027
TCF3	8.654636029	8.54303182	8.603626345	8.784634846	8.611024797	8.174925683	8.54303182	8.614709844	8.703903573
CSNK2A1	9.736401931	9.784634846	9.77148947	9.77807713	9.73978061	9.529430554	9.787902559	9.746514321	9.813781191
HGS	8.851749041	8.861086906	8.791162889	8.764871591	8.744833837	8.900866808	8.864186145	8.829722735	8.816983623
OAT	9.37286506	9.290018847	9.250298418	9.407267764	9.33315535	9.038918989	9.310612782	9.368506462	9.342074668
PSME3	9.759888183	9.672425342	9.575539247	9.677719642	9.636624621	9.599912842	9.509775004	9.614709844	9.638435914
SRSF7	9.266786541	9.214319121	9.214319121	9.142107057	9.226412193	9.103287808	9.126704473	9.116343961	9.174925683
NAA25	9.030667136	9.060695932	8.918863237	9.092757141	9.13442632	8.842350343	9.033423002	8.927777962	9.019590728
DNAJC9	9.840777924	9.749869427	9.802516365	9.804131021	9.832890014	9.403012024	9.727920455	9.799281622	9.761551232
PSMB3	9.894817763	9.967226259	9.964340868	9.981567282	9.981567282	9.705632387	9.995767151	9.884170519	9.932214752
POLR2C	8.700439718	8.700439718	8.77807713	8.636624621	8.751544059	8.654636029	8.703903573	8.724513853	8.665335917
CPSF3	9.164906927	9.250298418	9.162391329	9.172427509	9.233619677	8.997179481	9.211888295	9.177419538	9.131856961
RAB11B	9.481799432	9.539158811	9.447083226	9.436711542	9.46760555	9.339850003	9.344295908	9.449148645	9.440869168
RTFDC1	10.18115226	10.15608308	10.1176431	10.25384748	10.13057056	9.893301531	10.10459875	10.19352536	10.19352536
TOE1	9.174925683	9.240791332	9.152284842	9.147204925	9.131856961	9.049848549	9.154818109	9.262094845	9.131856961
ACSL3	9.37286506	9.413627929	9.419960178	9.276124405	9.381542951	9.328674927	9.312882955	9.417852515	9.28771238
ARHGAP15	9.548821908	9.483815777	9.59058705	9.525520809	9.603626345	9.084808388	9.438791853	9.605479518	9.48984796
REL	9.113742166	9.076815597	9.052568051	9.13442632	9.136991112	8.918863237	8.971543554	9.294620749	9.079484784
NCAPG2	9.813781191	9.810571635	9.794415866	9.884170519	9.862637358	9.681238412	9.826548487	9.804131021	9.77478706
RAC2	9.396604781	9.247927513	9.157346935	9.204571144	9.424166289	9.025139562	9.124121312	9.292321633	9.211888295
MOB1B	9.283088353	9.344295908	9.247927513	9.303780748	9.342074668	9.049848549	9.2644426	9.326429487	9.2644426
PTRH2	8.918863237	8.842350343	8.888743249	9.036173613	8.87958325	8.714245518	9.06608919	8.842350343	9.068778278
SNX5	9.667111542	9.808964175	9.705632387	9.702172685	9.743151394	9.442943496	9.627533884	9.792790294	9.659995892
GINS4	8.184875343	8.209453366	7.977279923	8.108524457	8.257387843	8.071462363	8.209453366	8.159871337	8.144658243
THOC1	8.703903573	8.682994584	8.682994584	8.77478706	8.668884984	8.599912842	8.8008999	8.6794801	8.721099189
TMX2	9.063395081	9.027905997	9.049848549	9.22881869	8.939579214	9.022367813	9.182394353	9.057991723	9.113742166
TFIP11	9.675957033	9.702172685	9.647458426	9.614709844	9.709083813	9.50779464	9.605479518	9.609178738	9.632995197
USP11	8.614709844	8.668884984	8.62935662	8.527477006	8.658211483	8.361943774	8.54303182	8.636624621	8.577428828
CLPTM1	8.577428828	8.607330314	8.581200582	8.405141463	8.539158811	8.588714636	8.566054038	8.361943774	8.442943496
SERF2	8.791162889	8.686500527	8.618385502	8.721099189	8.810571635	8.326429487	8.405141463	8.625708843	8.682994584
SLC2A5	9.14974712	8.857980995	9.21916852	9.17990909	9.060695932	9.105908509	9.257387843	9.211888295	9.199672345
DNPEP	8.791162889	8.751544059	8.787902559	8.832890014	8.854868383	8.54303182	8.721099189	8.675957033	8.754887502
PTPN1	9.440869168	9.375039431	9.403012024	9.424166289	9.495855027	9.37721053	9.511752654	9.509775004	9.388017285
THOC5	8.764871591	8.903881846	8.826548487	8.584962501	8.876516947	8.721099189	8.614709844	8.807354922	8.632995197
SRSF11	10.09143539	10.00982862	10.00982862	10.00982862	10.05120894	9.584962501	9.888743249	9.920352855	9.967226259
DDX20	8.434628228	8.375039431	8.375039431	8.527477006	8.392317423	8.098032083	8.396604781	8.503825738	8.483815777
NIT2	9.396604781	9.337621902	9.245552706	9.37286506	9.33315535	9.002815016	9.247927513	9.368506462	9.388017285
SMARCD1	7.942514505	8.027905997	7.994353437	7.820178962	7.977279923	7.6794801	7.965784285	7.942514505	7.900866808
PSMA8	5.902073579	5.832890014	5.837943242	5.614709844	5.899659026	5.602884409	5.880195729	5.64385619	5.794415866
KNOP1	7.54689446	7.658211483	7.607330314	7.46760555	7.539158811	7.483815777	7.781359714	7.483815777	7.499845887
ABR	9.262094845	9.385862401	9.317412614	9.28077077	9.37286506	8.885696373	9.28771238	9.471675214	9.243173983
PRPF38B	8.82336724	8.836050355	8.861086906	8.960001932	8.741466986	8.8008999	8.977279923	8.903881846	8.936637939
PPIL3	9.350939182	9.383704292	9.385862401	9.238404739	9.35974956	9.157346935	9.2644426	9.398743692	9.30833903
DDHD1	7.339850003	7.434628228	7.276124405	7.139551352	7.303780748	6.794415866	7.409390936	7.294620749	7.417852515
SAR1A	8.980139578	9.038918989	8.988684687	9.038918989	9.047123912	8.651051691	8.965784285	9.071462363	8.994353437
PPIF	8.409390936	8.483815777	8.527477006	8.361943774	8.375039431	8.290018847	8.54303182	8.519636253	8.379378367
ZMYND8	8.888743249	8.957102042	8.939579214	8.810571635	8.965784285	8.845490051	8.87036472	8.857980995	8.794415866
TMED4	8.703903573	8.693486957	8.804131021	8.654636029	8.654636029	8.326429487	8.758223215	8.584962501	8.758223215
ITGAL	7.924812504	7.826548487	7.977279923	7.864186145	7.851749041	7.312882955	7.781359714	7.839203788	7.820178962
RNASEH2B	8.475733431	8.519636253	8.430452552	8.430452552	8.434628228	8.361943774	8.607330314	8.539158811	8.463524373
ARHGAP1	8.044394119	7.977279923	8.022367813	7.900866808	8.033423002	7.169925001	7.912889336	7.994353437	7.930737338
