Gene,norm_19-A,norm_19-C,norm_1-1ug-B,norm_19-B,norm_1-B,norm_1-C,norm_1-1ug-C,norm_1-1ug-A,norm_1-A
PPP1CA,7.22881869049588,7.312882955284356,7.247927513443585,7.348728154231077,7.294620748891627,6.918863237274595,7.285402218862249,7.312882955284356,7.303780748177103
ETFB,9.224001674198105,9.221587121264806,9.3151495622563,9.18239435340453,9.207014320177532,9.271463027904375,9.29232163280204,9.44086916761087,9.157346935362844
UTP6,9.44086916761087,9.459431618637296,9.375039431346925,9.381542951184585,9.4655664048094,9.259743263690781,9.531381460516313,9.372865060112588,9.422064766172813
EIF2B5,9.339850002884624,9.398743691938193,9.353146825498083,9.344295907915816,9.447083226209653,9.326429487122303,9.296916206879288,9.41574176829009,9.324180546618742
AKAP8,8.164906926675688,8.139551352398794,7.9886846867721655,8.108524456778168,8.124121311829187,8.184875342908283,8.290018846932618,7.971543553950772,8.098032082960527
PDE12,9.995767150877802,10.037546953962178,9.981567281903015,9.90388184573618,10.051208940914766,9.656424863277781,9.912889336229961,10.07815080773465,9.981567281903015
GSTO1,10.10459875356437,10.16867211813223,10.117643101389092,10.181152256865566,10.156083076288681,9.967226258835993,10.156083076288681,10.091435386323607,10.14338321398982
JAK1,9.417852514885897,9.457380879072534,9.453270634010623,9.348728154231077,9.46352437327118,9.259743263690781,9.428360172704291,9.509775004326936,9.400879436282183
AIP,9.50382573799575,9.556506054671928,9.447083226209653,9.654636028527968,9.541096615349524,9.50382573799575,9.586839787961827,9.564149489985732,9.586839787961827
CLPX,9.226412192788786,9.30149619498255,9.308339030139408,9.157346935362844,9.294620748891628,9.074141462752506,9.383704292474052,9.29920801838728,9.20212382383046
TARDBP,9.353146825498083,9.08214904135387,9.355351096424812,9.473705749619416,9.177419537989236,9.333155350310616,9.407267764244732,9.377210530388552,9.519636252843213
KPNA3,8.467605550082997,8.471675214392045,8.400879436282183,8.379378367071261,8.550746785383243,8.451211111832329,8.335390354693924,8.51175265376738,8.335390354693924
NRDC,9.493855449240822,9.611024797307353,9.432541900388259,9.469641817239516,9.473705749619416,9.346513733165635,9.569855608330947,9.442943495848729,9.519636252843213
NDUFS2,9.157346935362844,9.147204924942228,9.111135670234708,9.129283016944967,9.194756854422248,9.131856960608793,9.310612781659529,9.12670447284319,9.129283016944967
WDR12,10.037546953962178,10.037546953962178,9.918863237274595,10.10459875356437,9.981567281903015,10.064742764750257,9.981567281903015,9.981567281903015,10.023754353299417
DNAJC11,9.030667136246942,8.870364719583405,9.019590728357882,9.022367813028454,8.997179480937621,9.074141462752506,9.047123912114026,9.0,8.912889336229961
IKZF3,9.428360172704291,9.430452551665532,9.419960177847889,9.400879436282183,9.487840033823051,9.324180546618742,9.364134655008051,9.52943055414615,9.405141463136344
