"","feature","sample","value","view"
"26422","RP11-817O13.9","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26423","RPL13P4","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26424","CTD-2562G15.2","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26425","NRG4","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26426","RP11-326L17.1","1% O2, CyA+",0,"Transcriptomics"
"26427","RP11-685G9.2","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26428","RP11-797A18.5","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26429","RP11-114H24.6","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26430","CIB2","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26431","ACSBG1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26432","DNAJA4","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26433","RP11-5O23.1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26434","AGPHD1","1% O2, CyA+",0,"Transcriptomics"
"26435","RP11-650L12.4","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26436","RPL21P116","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26437","RNU6-415P","1% O2, CyA+",0,"Transcriptomics"
"26438","RASGRF1","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26439","RP11-621H8.1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26440","RP11-81A1.4","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26441","RP11-81A1.3","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26442","RP11-775C24.1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26443","RP11-761I4.4","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26444","RP11-761I4.5","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26445","RP11-597K23.1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26446","ADAMTS7P1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26447","RP13-608F4.5","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26448","CPEB1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26449","AP3B2","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26450","RP11-752G15.9","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26451","RP11-90B9.3","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26452","RP11-90B9.2","1% O2, CyA+",0,"Transcriptomics"
"26453","RP11-671M22.5","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26454","RP11-182J1.14","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26455","RP11-182J1.9","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26456","ALPK3","1% O2, CyA+",0.319002607668678,"Transcriptomics"
"26457","RP11-561C5.1","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26458","RP11-158M2.3","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26459","RP11-493E3.1","1% O2, CyA+",0,"Transcriptomics"
"26460","RP11-697E2.12","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26461","RP11-154B12.4","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26462","ZNF774","1% O2, CyA+",0,"Transcriptomics"
"26463","AC068831.6","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26464","CTD-2313J17.4","1% O2, CyA+",0,"Transcriptomics"
"26465","RP11-437B10.1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26466","RGMA","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26467","RP11-522B15.6","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26468","RP11-522B15.1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26469","RP11-6O2.3","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26470","RP11-168G16.1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26471","RNU6-322P","1% O2, CyA+",0,"Transcriptomics"
"26472","RP11-526I2.1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26473","RP11-192M23.1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26474","RP11-299G20.5","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26475","RNU6-807P","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26476","CTD-2611K5.5","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26477","AC140725.4","1% O2, CyA+",0,"Transcriptomics"
"26478","MIR6859-4","1% O2, CyA+",0,"Transcriptomics"
"26479","LA16C-OS12.2","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26480","MIR3176","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26481","WFIKKN1","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26482","RHBDL1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26483","LA16C-313D11.12","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26484","LA16C-306A4.2","1% O2, CyA+",0,"Transcriptomics"
"26485","LA16C-358B7.4","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26486","BAIAP3","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26487","LA16C-316G12.2","1% O2, CyA+",0,"Transcriptomics"
"26488","LA16C-312E8.2","1% O2, CyA+",0,"Transcriptomics"
"26489","LA16C-390E6.4","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26490","PTX4","1% O2, CyA+",0,"Transcriptomics"
"26491","LA16C-380F5.3","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26492","LA16C-425C2.1","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26493","LA16C-431H6.6","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26494","LA16C-361A3.3","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26495","SPSB3","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26496","RNF151","1% O2, CyA+",0,"Transcriptomics"
"26497","NPW","1% O2, CyA+",0,"Transcriptomics"
"26498","RP11-304L19.1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26499","RP11-304L19.3","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26500","RP11-304L19.2","1% O2, CyA+",0,"Transcriptomics"
"26501","CASKIN1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26502","ABCA17P","1% O2, CyA+",0.319002607668678,"Transcriptomics"
"26503","ATP6V0C","1% O2, CyA+",0,"Transcriptomics"
"26504","RP11-20I23.2","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26505","CTD-3126B10.4","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26506","PRSS27","1% O2, CyA+",0.365930407745343,"Transcriptomics"
"26507","ZG16B","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26508","LA16C-325D7.2","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26509","LA16C-321D4.1","1% O2, CyA+",0,"Transcriptomics"
"26510","LA16C-321D4.2","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26511","MMP25","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26512","ZNF205","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26513","MEFV","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26514","LINC00921","1% O2, CyA+",0,"Transcriptomics"
"26515","LA16C-360H6.1","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26516","RP11-433P17.1","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26517","LA16C-306E5.1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26518","RP11-295D4.4","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26519","RP11-295D4.5","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26520","C16ORF71","1% O2, CyA+",0,"Transcriptomics"
"26521","RP11-127I20.8","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26522","RP11-165E7.1","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26523","RP11-382N13.6","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26524","RP11-382N13.1","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26525","RP11-483K5.2","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26526","RP11-609N14.4","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26527","TVP23A","1% O2, CyA+",0.319002607668678,"Transcriptomics"
"26528","RP11-66H6.4","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26529","PRM1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26530","CTD-3088G3.4","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26531","RP11-486I11.2","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26532","BCAR4","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26533","RP11-166B2.8","1% O2, CyA+",0,"Transcriptomics"
"26534","RP11-552C15.1","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26535","SHISA9","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26536","CTD-2135D7.2","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26537","PLA2G10","1% O2, CyA+",0,"Transcriptomics"
"26538","MIR3180-1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26539","MIR3180-4","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26540","MPV17L","1% O2, CyA+",0,"Transcriptomics"
"26541","CTA-972D3.2","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26542","ABCC6","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26543","MIR3179-2","1% O2, CyA+",0,"Transcriptomics"
"26544","MIR3180-2","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26545","CTD-2576D5.3","1% O2, CyA+",0,"Transcriptomics"
"26546","RP11-567P19.1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26547","MIR3180-3","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26548","MIR3179-4","1% O2, CyA+",0,"Transcriptomics"
"26549","AC004381.8","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26550","CRYM","1% O2, CyA+",0,"Transcriptomics"
"26551","CTD-2547E10.3","1% O2, CyA+",0.270496875531057,"Transcriptomics"
"26552","CTB-31N19.4","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26553","CTB-31N19.3","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26554","PDZD9","1% O2, CyA+",0,"Transcriptomics"
"26555","RP11-101E7.2","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26556","RP11-21M24.3","1% O2, CyA+",0,"Transcriptomics"
"26557","CTD-2270L9.3","1% O2, CyA+",0,"Transcriptomics"
"26558","CTD-2270L9.4","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26559","AC002400.1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26560","ERN2","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26561","CTD-2515A14.1","1% O2, CyA+",0,"Transcriptomics"
"26562","RP11-266L9.4","1% O2, CyA+",0,"Transcriptomics"
"26563","RP11-266L9.8","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26564","RP11-266L9.2","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26565","AC093509.2","1% O2, CyA+",0.365930407745343,"Transcriptomics"
"26566","CTD-3203P2.2","1% O2, CyA+",0.319002607668678,"Transcriptomics"
"26567","AC002303.5","1% O2, CyA+",0.365930407745343,"Transcriptomics"
"26568","CTD-2049O4.1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26569","RP11-57A19.2","1% O2, CyA+",0,"Transcriptomics"
"26570","RP11-57A19.5","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26571","RP11-666O2.2","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26572","RP11-57A19.4","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26573","RP11-1348G14.7","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26574","RP11-1348G14.5","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26575","RP11-22P6.2","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26576","RP11-264B17.4","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26577","RP11-264B17.3","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26578","LAT","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26579","CTB-134H23.3","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26580","RP11-426C22.3","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26581","RP11-426C22.5","1% O2, CyA+",0,"Transcriptomics"
"26582","RP11-426C22.1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26583","RP11-426C22.6","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26584","RP11-426C22.8","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26585","RP11-231C14.8","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26586","BOLA2","1% O2, CyA+",0.365930407745343,"Transcriptomics"
"26587","SULT1A4","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26588","RP11-345J4.1","1% O2, CyA+",0,"Transcriptomics"
"26589","RP11-368N21.1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26590","AC009133.17","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26591","CTD-2574D22.5","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26592","ASPHD1","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26593","FAM57B","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26594","TBX6","1% O2, CyA+",0.270496875531057,"Transcriptomics"
"26595","RP11-455F5.6","1% O2, CyA+",0,"Transcriptomics"
"26596","RP11-347C12.9","1% O2, CyA+",0,"Transcriptomics"
"26597","RP11-347C12.8","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26598","RP11-347C12.11","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26599","RP11-146F11.5","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26600","RP11-1072A3.4","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26601","RP11-196G11.3","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26602","RP11-388M20.7","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26603","RP11-388M20.1","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26604","TRIM72","1% O2, CyA+",0,"Transcriptomics"
"26605","ZNF843","1% O2, CyA+",0,"Transcriptomics"
"26606","TGFB1I1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26607","RP11-452L6.7","1% O2, CyA+",0,"Transcriptomics"
"26608","RP11-1166P10.1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26609","RP11-17M15.4","1% O2, CyA+",0,"Transcriptomics"
"26610","RP11-626K17.3","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26611","RP11-67H24.2","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26612","RP11-989E6.10","1% O2, CyA+",0,"Transcriptomics"
"26613","RP11-104C4.6","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26614","NAMPTP3","1% O2, CyA+",0,"Transcriptomics"
"26615","RP11-244B22.10","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26616","RP11-480G7.2","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26617","UBA52P8","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26618","CTD-2600H12.2","1% O2, CyA+",0.365930407745343,"Transcriptomics"
"26619","RPS2P44","1% O2, CyA+",0,"Transcriptomics"
"26620","CTC-527H23.1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26621","RP11-429P3.8","1% O2, CyA+",0,"Transcriptomics"
"26622","RP11-429P3.5","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26623","RP11-327F22.1","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26624","RP11-467J12.4","1% O2, CyA+",0,"Transcriptomics"
"26625","RP11-44F14.1","1% O2, CyA+",0,"Transcriptomics"
"26626","RP11-36I17.2","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26627","IRX3","1% O2, CyA+",0,"Transcriptomics"
"26628","MT2A","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26629","RP11-322D14.2","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26630","RP11-407G23.5","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26631","RP11-407G23.7","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26632","MMP15","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26633","RP11-332G1.1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26634","SNORA46","1% O2, CyA+",0,"Transcriptomics"
"26635","SNORA50A","1% O2, CyA+",0.319002607668678,"Transcriptomics"
"26636","RPS27P27","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26637","RP11-457D20.1","1% O2, CyA+",0,"Transcriptomics"
"26638","GNPATP","1% O2, CyA+",0,"Transcriptomics"
"26639","RP11-403P17.6","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26640","RP11-361L15.5","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26641","HSF4","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26642","NOL3","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26643","EXOC3L1","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26644","AC040160.13","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26645","HSD11B2","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26646","CTD-2012K14.2","1% O2, CyA+",0,"Transcriptomics"
"26647","CTD-2012K14.6","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26648","CTD-2012K14.7","1% O2, CyA+",0,"Transcriptomics"
"26649","KARSP3","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26650","RPS12P27","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26651","RP11-96D1.5","1% O2, CyA+",0,"Transcriptomics"
"26652","RP11-96D1.10","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26653","ESRP2","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26654","RP11-615I2.3","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26655","RP11-521L9.2","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26656","RP11-419C5.3","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26657","PDXDC2P","1% O2, CyA+",0.270496875531057,"Transcriptomics"
"26658","RP11-296I10.5","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26659","IL34","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26660","MTSS1L","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26661","RP11-394B2.5","1% O2, CyA+",0.498196098052785,"Transcriptomics"
"26662","RP11-424M24.3","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26663","HYDIN","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26664","MARVELD3","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26665","RP11-328J14.2","1% O2, CyA+",0,"Transcriptomics"
"26666","RP11-346C20.4","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26667","AC009120.4","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26668","AC009120.8","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26669","AC009120.3","1% O2, CyA+",0.365930407745343,"Transcriptomics"
"26670","AC009120.5","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26671","RP11-252A24.3","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26672","RP11-77K12.9","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26673","RP11-77K12.3","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26674","SYCE1L","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26675","RP11-264M12.2","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26676","RP11-319G9.3","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26677","RP11-314O13.1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26678","RP11-303E16.9","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26679","RP11-303E16.3","1% O2, CyA+",0,"Transcriptomics"
"26680","RP11-303E16.10","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26681","RP11-303E16.5","1% O2, CyA+",0,"Transcriptomics"
"26682","RP11-55K13.1","1% O2, CyA+",0,"Transcriptomics"
"26683","RP11-505K9.4","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26684","RP11-505K9.1","1% O2, CyA+",0.319002607668678,"Transcriptomics"
"26685","RP11-505K9.3","1% O2, CyA+",0,"Transcriptomics"
"26686","ATP2C2","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26687","RP11-61F12.1","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26688","RNU1-103P","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26689","MIR6774","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26690","RP11-542M13.3","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26691","RP11-463O9.9","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26692","RP11-463O9.8","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26693","RP11-178L8.1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26694","RP11-106D4.3","1% O2, CyA+",0,"Transcriptomics"
"26695","RP11-106D4.2","1% O2, CyA+",0,"Transcriptomics"
"26696","RP11-482M8.1","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26697","RP11-278A23.4","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26698","RP11-278A23.2","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26699","RP4-536B24.3","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26700","CA5A","1% O2, CyA+",0,"Transcriptomics"
"26701","RP11-863P13.4","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26702","RP5-1142A6.10","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26703","RP5-1142A6.8","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26704","CTD-2555A7.1","1% O2, CyA+",0,"Transcriptomics"
"26705","LINC00304","1% O2, CyA+",0,"Transcriptomics"
"26706","CPNE7","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26707","RP11-368I7.6","1% O2, CyA+",0,"Transcriptomics"
"26708","GAS8-AS1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26709","RP11-356C4.6","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26710","RFLNB","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26711","RP11-676J12.9","1% O2, CyA+",0.319002607668678,"Transcriptomics"
"26712","NXN","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26713","RP11-356I18.1","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26714","RP11-818O24.3","1% O2, CyA+",0,"Transcriptomics"
"26715","AC100748.2","1% O2, CyA+",0,"Transcriptomics"
"26716","SCARF1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26717","TLCD2","1% O2, CyA+",0,"Transcriptomics"
"26718","RP11-667K14.3","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26719","RP11-667K14.8","1% O2, CyA+",0.270496875531057,"Transcriptomics"
"26720","SNORD91B","1% O2, CyA+",0,"Transcriptomics"
"26721","RP1-59D14.5","1% O2, CyA+",0,"Transcriptomics"
"26722","RP11-135N5.3","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26723","RN7SL608P","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26724","RP11-74E22.3","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26725","RP11-235E17.5","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26726","RP11-235E17.6","1% O2, CyA+",0,"Transcriptomics"
"26727","CTD-3195I5.3","1% O2, CyA+",0,"Transcriptomics"
"26728","CTD-3195I5.4","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26729","CAMKK1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26730","RYKP1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26731","RP11-104O19.4","1% O2, CyA+",0,"Transcriptomics"
"26732","RP11-104O19.2","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26733","RP13-580F15.2","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26734","RP11-314A20.2","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26735","CXCL16","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26736","RP5-1050D4.4","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26737","RP11-333E1.2","1% O2, CyA+",0,"Transcriptomics"
"26738","RP11-807C20.2","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26739","SLC13A5","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26740","C17ORF49","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26741","SLC16A11","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26742","GABARAP","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26743","CTD-2545G14.6","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26744","CLDN7","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26745","FGF11","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26746","RP11-186B7.7","1% O2, CyA+",0.319002607668678,"Transcriptomics"
"26747","AC113189.5","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26748","SOX15","1% O2, CyA+",0.319002607668678,"Transcriptomics"
"26749","TMEM88","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26750","CYB5D1","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26751","KRBA2","1% O2, CyA+",0,"Transcriptomics"
"26752","CTB-41I6.1","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26753","CTB-41I6.2","1% O2, CyA+",0,"Transcriptomics"
"26754","NPM1P45","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26755","RPL15P21","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26756","RPL9P2","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26757","AC005517.3","1% O2, CyA+",0,"Transcriptomics"
"26758","CTD-3157E16.2","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26759","ADORA2B","1% O2, CyA+",0.114352731963867,"Transcriptomics"
"26760","CTC-529I10.1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26761","RP11-138I1.3","1% O2, CyA+",0,"Transcriptomics"
"26762","RP11-92B11.3","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26763","AC055811.5","1% O2, CyA+",0,"Transcriptomics"
"26764","RP11-524F11.1","1% O2, CyA+",0,"Transcriptomics"
"26765","RP11-384M20.1","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26766","RP11-258F1.1","1% O2, CyA+",0,"Transcriptomics"
"26767","RP1-37N7.3","1% O2, CyA+",0.0583090660000183,"Transcriptomics"
"26768","LGALS9C","1% O2, CyA+",0,"Transcriptomics"
"26769","USP32P2","1% O2, CyA+",0.22030339311914,"Transcriptomics"
"26770","CTD-2145A24.5","1% O2, CyA+",0.168300463200784,"Transcriptomics"
"26771","SNORD3B-1","1% O2, CyA+",0.619347545457927,"Transcriptomics"
"26772","SNORD3B-2","1% O2, CyA+",0.619347545457927,"Transcriptomics"
